Zone,Population,Date,ConfirmedCasesWeekLater,Origin,NumPassengers,OriginConfirmed,OriginPopulation,ImportedRisk
Moldova,4033963,2020-02-10,0,France,121.95,11,65273512,0.00002082621100104301
Moldova,4033963,2020-02-10,0,Germany,178.85999999999996,14,83783945,0.000030197457375148615
Moldova,4033963,2020-02-10,0,Ireland,222.762,0,4937796,0.0
Moldova,4033963,2020-02-10,0,Italy,466.66200000000003,3,60461828,0.00002337745464460925
Moldova,4033963,2020-02-10,0,Poland,65.04,0,37846605,0.0
Moldova,4033963,2020-02-10,0,Romania,121.94999999999999,0,19237682,0.0
Moldova,4033963,2020-02-10,0,Ukraine,289.428,0,43733759,0.0
Moldova,4033963,2020-02-10,0,United Kingdom,243.9,14,67886004,0.000051047415856228286
Moldova,4033963,2020-02-11,0,Austria,121.95,0,9006400,0.0
Moldova,4033963,2020-02-11,0,Belarus,61.788000000000004,0,9449321,0.0
Moldova,4033963,2020-02-11,0,Belgium,121.95,1,11589616,0.00001064741290220903
Moldova,4033963,2020-02-11,0,France,100.81199999999998,11,65273512,0.00001721633442752889
Moldova,4033963,2020-02-11,0,Germany,365.85,16,83783945,0.00007052200489213647
Moldova,4033963,2020-02-11,0,Italy,365.85,3,60461828,0.000018332397324072277
Moldova,4033963,2020-02-11,0,Romania,104.064,0,19237682,0.0
Moldova,4033963,2020-02-11,0,Ukraine,289.428,0,43733759,0.0
Moldova,4033963,2020-02-11,0,United Kingdom,365.85,15,67886004,0.00008191941213594888
Moldova,4033963,2020-02-12,0,Austria,81.3,0,9006400,0.0
Moldova,4033963,2020-02-12,0,Belarus,61.788000000000004,0,9449321,0.0
Moldova,4033963,2020-02-12,0,Czechia,121.95,0,10708982,0.0
Moldova,4033963,2020-02-12,0,Germany,78.04799999999999,16,83783945,0.000015059511203789294
Moldova,4033963,2020-02-12,0,Ireland,150.405,0,4937796,0.0
Moldova,4033963,2020-02-12,0,Italy,609.75,3,60461828,0.000030541964971845103
Moldova,4033963,2020-02-12,0,Poland,60.162,0,37846605,0.0
Moldova,4033963,2020-02-12,0,Romania,174.795,0,19237682,0.0
Moldova,4033963,2020-02-12,0,Spain,121.95,2,46754783,0.000005294194930798709
Moldova,4033963,2020-02-12,0,Ukraine,289.428,0,43733759,0.0
Moldova,4033963,2020-02-13,0,Austria,81.3,0,9006400,0.0
Moldova,4033963,2020-02-13,0,Belarus,61.788000000000004,0,9449321,0.0
Moldova,4033963,2020-02-13,0,Germany,78.04799999999999,16,83783945,0.000015059511207100264
Moldova,4033963,2020-02-13,0,Italy,243.9,3,60461828,0.000012227613500185868
Moldova,4033963,2020-02-13,0,Poland,60.162,0,37846605,0.0
Moldova,4033963,2020-02-13,0,Romania,42.275999999999996,0,19237682,0.0
Moldova,4033963,2020-02-13,0,Ukraine,289.428,0,43733759,0.0
Moldova,4033963,2020-02-13,0,United Kingdom,344.712,17,67886004,0.00008760708885746081
Moldova,4033963,2020-02-14,0,Austria,81.3,0,9006400,0.0
Moldova,4033963,2020-02-14,0,Belarus,81.3,0,9449321,0.0
Moldova,4033963,2020-02-14,0,France,243.9,11,65273512,0.00004168320335724098
Moldova,4033963,2020-02-14,0,Germany,199.998,16,83783945,0.00003861225555795256
Moldova,4033963,2020-02-14,0,Italy,588.6120000000001,3,60461828,0.00002950775429763729
Moldova,4033963,2020-02-14,0,Poland,60.162,0,37846605,0.0
Moldova,4033963,2020-02-14,0,Romania,144.714,0,19237682,0.0
Moldova,4033963,2020-02-14,0,Ukraine,289.428,0,43733759,0.0
Moldova,4033963,2020-02-14,0,United Kingdom,222.762,18,67886004,0.00005994425112035405
Moldova,4033963,2020-02-15,0,Austria,121.95,0,9006400,0.0
Moldova,4033963,2020-02-15,0,France,100.81199999999998,12,65273512,0.000018809214926308632
Moldova,4033963,2020-02-15,0,Germany,443.89799999999997,16,83783945,0.00008565102131707134
Moldova,4033963,2020-02-15,0,Ireland,150.405,0,4937796,0.0
Moldova,4033963,2020-02-15,0,Italy,565.8480000000001,3,60461828,0.000028386135844774573
Moldova,4033963,2020-02-15,0,Poland,60.162,0,37846605,0.0
Moldova,4033963,2020-02-15,0,Portugal,100.81199999999998,0,10196707,0.0
Moldova,4033963,2020-02-15,0,Romania,104.064,0,19237682,0.0
Moldova,4033963,2020-02-15,0,Ukraine,289.428,0,43733759,0.0
Moldova,4033963,2020-02-15,0,United Kingdom,394.305,18,67886004,0.00010610569997580917
Moldova,4033963,2020-02-16,0,Austria,81.3,0,9006400,0.0
Moldova,4033963,2020-02-16,0,Czechia,121.95,0,10708982,0.0
Moldova,4033963,2020-02-16,0,Germany,178.85999999999996,16,83783945,0.000034511379849604775
Moldova,4033963,2020-02-16,0,Ireland,121.95,0,4937796,0.0
Moldova,4033963,2020-02-16,0,Italy,710.562,3,60461828,0.0000356486564982801
Moldova,4033963,2020-02-16,0,Poland,60.162,0,37846605,0.0
Moldova,4033963,2020-02-16,0,Romania,121.94999999999999,0,19237682,0.0
Moldova,4033963,2020-02-16,0,Spain,121.95,2,46754783,0.0000053098562402276615
Moldova,4033963,2020-02-16,0,Ukraine,289.428,0,43733759,0.0
Moldova,4033963,2020-02-16,0,United Kingdom,150.405,18,67886004,0.000040413576723783836
Moldova,4033963,2020-02-17,0,Austria,81.3,0,9006400,0.0
Moldova,4033963,2020-02-17,0,Belarus,61.788000000000004,0,9449321,0.0
Moldova,4033963,2020-02-17,0,France,121.95,12,65273512,0.000022719502943115578
Moldova,4033963,2020-02-17,0,Germany,78.04799999999999,16,83783945,0.000015059511207100264
Moldova,4033963,2020-02-17,0,Ireland,150.405,0,4937796,0.0
Moldova,4033963,2020-02-17,0,Italy,466.66200000000003,3,60461828,0.00002338647757081577
Moldova,4033963,2020-02-17,0,Poland,60.162,0,37846605,0.0
Moldova,4033963,2020-02-17,0,Romania,174.795,0,19237682,0.0
Moldova,4033963,2020-02-17,0,Ukraine,289.428,0,43733759,0.0
Moldova,4033963,2020-02-17,0,United Kingdom,121.95,19,67886004,0.00003458819628293568
Moldova,4033963,2020-02-18,0,Austria,121.95,0,9006400,0.0
Moldova,4033963,2020-02-18,0,Belarus,61.788000000000004,0,9449321,0.0
Moldova,4033963,2020-02-18,0,Belgium,121.95,1,11589616,0.000010663149896383655
Moldova,4033963,2020-02-18,0,France,100.81199999999998,12,65273512,0.000018781455766308878
Moldova,4033963,2020-02-18,0,Germany,365.85,16,83783945,0.00007059151028071741
Moldova,4033963,2020-02-18,0,Italy,365.85,3,60461828,0.000018341420250278803
Moldova,4033963,2020-02-18,0,Poland,60.162,0,37846605,0.0
Moldova,4033963,2020-02-18,0,Romania,152.031,0,19237682,0.0
Moldova,4033963,2020-02-18,0,Serbia,144.714,0,8737370,0.0
Moldova,4033963,2020-02-18,0,Ukraine,289.428,0,43733759,0.0
Moldova,4033963,2020-02-18,0,United Kingdom,365.85,19,67886004,0.0001038668321667835
Moldova,4033963,2020-02-19,0,Austria,81.3,0,9006400,0.0
Moldova,4033963,2020-02-19,0,Belarus,61.788000000000004,0,9449321,0.0
Moldova,4033963,2020-02-19,0,Czechia,121.95,0,10708982,0.0
Moldova,4033963,2020-02-19,0,Germany,178.85999999999996,16,83783945,0.000034511379933068956
Moldova,4033963,2020-02-19,0,Ireland,100.81199999999998,0,4937796,0.0
Moldova,4033963,2020-02-19,0,Italy,609.75,3,60461828,0.00003055098789805162
Moldova,4033963,2020-02-19,0,Poland,60.162,0,37846605,0.0
Moldova,4033963,2020-02-19,0,Romania,63.413999999999994,0,19237682,0.0
Moldova,4033963,2020-02-19,0,Spain,121.95,2,46754783,0.000005294194936758235
Moldova,4033963,2020-02-19,0,Ukraine,289.428,0,43733759,0.0
Moldova,4033963,2020-02-20,0,Austria,81.3,0,9006400,0.0
Moldova,4033963,2020-02-20,0,Belarus,61.788000000000004,0,9449321,0.0
Moldova,4033963,2020-02-20,0,Germany,78.04799999999999,16,83783945,0.000015059511243520999
Moldova,4033963,2020-02-20,0,Italy,243.9,3,60461828,0.000012236649762357545
Moldova,4033963,2020-02-20,0,Poland,60.162,0,37846605,0.0
Moldova,4033963,2020-02-20,0,Romania,121.94999999999999,0,19237682,0.0
Moldova,4033963,2020-02-20,0,Ukraine,289.428,0,43733759,0.0
Moldova,4033963,2020-02-20,0,United Kingdom,344.712,22,67886004,0.0001133738797831705
Moldova,4033963,2020-02-21,0,Austria,100.81199999999998,0,9006400,0.0
Moldova,4033963,2020-02-21,0,Belarus,81.3,0,9449321,0.0
Moldova,4033963,2020-02-21,0,France,243.9,12,65273512,0.00004550616514429508
Moldova,4033963,2020-02-21,0,Germany,178.85999999999996,16,83783945,0.000034511379948244256
Moldova,4033963,2020-02-21,0,Italy,443.89799999999997,20,60461828,0.00014834011162721589
Moldova,4033963,2020-02-21,0,Poland,60.162,0,37846605,0.0
Moldova,4033963,2020-02-21,0,Romania,149.59199999999998,0,19237682,0.0
Moldova,4033963,2020-02-21,0,Ukraine,289.428,0,43733759,0.0
Moldova,4033963,2020-02-21,0,United Kingdom,272.355,23,67886004,0.00009364769976272257
Moldova,4033963,2020-02-22,0,Austria,121.95,0,9006400,0.0
Moldova,4033963,2020-02-22,0,Belgium,121.95,1,11589616,0.000010663149896383655
Moldova,4033963,2020-02-22,0,France,121.95,12,65273512,0.000022719502943115578
Moldova,4033963,2020-02-22,0,Germany,443.89799999999997,16,83783945,0.00008563850138291648
Moldova,4033963,2020-02-22,0,Hungary,121.95,0,9660350,0.0
Moldova,4033963,2020-02-22,0,Ireland,150.405,0,4937796,0.0
Moldova,4033963,2020-02-22,0,Italy,565.8480000000001,62,60461828,0.0005870205709538777
Moldova,4033963,2020-02-22,0,Poland,60.162,0,37846605,0.0
Moldova,4033963,2020-02-22,0,Portugal,100.81199999999998,0,10196707,0.0
Moldova,4033963,2020-02-22,0,Romania,81.3,0,19237682,0.0
Moldova,4033963,2020-02-22,0,Ukraine,289.428,0,43733759,0.0
Moldova,4033963,2020-02-22,0,United Kingdom,394.305,23,67886004,0.0001355031818949478
Moldova,4033963,2020-02-23,0,Austria,81.3,0,9006400,0.0
Moldova,4033963,2020-02-23,0,Belarus,121.13699999999999,0,9449321,0.0
Moldova,4033963,2020-02-23,0,Czechia,121.95,0,10708982,0.0
Moldova,4033963,2020-02-23,0,Germany,178.85999999999996,16,83783945,0.000034511379948244256
Moldova,4033963,2020-02-23,0,Ireland,121.95,0,4937796,0.0
Moldova,4033963,2020-02-23,0,Italy,687.798,155,60461828,0.0017820300779958385
Moldova,4033963,2020-02-23,0,Poland,60.162,0,37846605,0.0
Moldova,4033963,2020-02-23,0,Romania,121.94999999999999,0,19237682,0.0
Moldova,4033963,2020-02-23,0,Spain,121.95,2,46754783,0.0000053098562402276615
Moldova,4033963,2020-02-23,0,Ukraine,289.428,0,43733759,0.0
Moldova,4033963,2020-02-23,0,United Kingdom,150.405,28,67886004,0.00006277278486383635
Moldova,4033963,2020-02-24,0,Austria,81.3,0,9006400,0.0
Moldova,4033963,2020-02-24,0,France,121.95,12,65273512,0.00002275308257214754
Moldova,4033963,2020-02-24,0,Germany,78.04799999999999,16,83783945,0.00001505951125014295
Moldova,4033963,2020-02-24,0,Hungary,15.447000000000001,0,9660350,0.0
Moldova,4033963,2020-02-24,0,Ireland,150.405,0,4937796,0.0
Moldova,4033963,2020-02-24,0,Italy,466.66200000000003,229,60461828,0.0017857378773087364
Moldova,4033963,2020-02-24,0,Poland,71.544,0,37846605,0.0
Moldova,4033963,2020-02-24,0,Romania,144.714,0,19237682,0.0
Moldova,4033963,2020-02-24,0,Ukraine,289.428,0,43733759,0.0
Moldova,4033963,2020-02-24,0,United Kingdom,121.95,30,67886004,0.00005461294128757102
Moldova,4033963,2020-02-25,0,Austria,121.95,2,9006400,0.000027281462901256814
Moldova,4033963,2020-02-25,0,Belarus,61.788000000000004,0,9449321,0.0
Moldova,4033963,2020-02-25,0,Belgium,121.95,1,11589616,0.000010663149896383655
Moldova,4033963,2020-02-25,0,France,78.04799999999999,14,65273512,0.00001696389556150519
Moldova,4033963,2020-02-25,0,Germany,365.85,17,83783945,0.00007496658230790963
Moldova,4033963,2020-02-25,0,Italy,365.85,322,60461828,0.001970585353419462
Moldova,4033963,2020-02-25,0,Poland,60.162,0,37846605,0.0
Moldova,4033963,2020-02-25,0,Romania,174.795,0,19237682,0.0
Moldova,4033963,2020-02-25,0,Serbia,14.633999999999999,0,8737370,0.0
Moldova,4033963,2020-02-25,0,Slovakia,4.877999999999999,0,5459643,0.0
Moldova,4033963,2020-02-25,0,Ukraine,289.428,0,43733759,0.0
Moldova,4033963,2020-02-25,0,United Kingdom,365.85,34,67886004,0.00018577548094194475
Moldova,4033963,2020-02-26,0,Austria,81.3,2,9006400,0.000018187641934171215
Moldova,4033963,2020-02-26,0,Belarus,61.788000000000004,0,9449321,0.0
Moldova,4033963,2020-02-26,0,Czechia,121.95,0,10708982,0.0
Moldova,4033963,2020-02-26,0,Germany,178.85999999999996,27,83783945,0.00005823795353350425
Moldova,4033963,2020-02-26,0,Ireland,121.95,0,4937796,0.0
Moldova,4033963,2020-02-26,0,Italy,609.75,453,60461828,0.004614561035620609
Moldova,4033963,2020-02-26,0,Poland,81.3,0,37846605,0.0
Moldova,4033963,2020-02-26,0,Romania,81.3,1,19237682,0.0000042448471437230595
Moldova,4033963,2020-02-26,0,Spain,121.95,13,46754783,0.000034412266873338805
Moldova,4033963,2020-02-26,0,Ukraine,313.818,0,43733759,0.0
Moldova,4033963,2020-02-27,0,Austria,81.3,3,9006400,0.000027281462861190373
Moldova,4033963,2020-02-27,0,Belarus,61.788000000000004,0,9449321,0.0
Moldova,4033963,2020-02-27,0,Germany,78.04799999999999,46,83783945,0.00004336008656201915
Moldova,4033963,2020-02-27,0,Italy,243.9,655,60461828,0.0026696951301178303
Moldova,4033963,2020-02-27,0,Poland,60.162,0,37846605,0.0
Moldova,4033963,2020-02-27,0,Romania,121.94999999999999,1,19237682,0.00000636727071558459
Moldova,4033963,2020-02-27,0,Ukraine,289.428,0,43733759,0.0
Moldova,4033963,2020-02-27,0,United Kingdom,394.305,44,67886004,0.0002593694868883384
Moldova,4033963,2020-02-28,0,Austria,81.3,3,9006400,0.00002724120013931741
Moldova,4033963,2020-02-28,0,Belarus,61.788000000000004,1,9449321,0.000006577626427628658
Moldova,4033963,2020-02-28,0,France,243.9,57,65273512,0.00021583527502472556
Moldova,4033963,2020-02-28,0,Germany,199.998,48,83783945,0.00011576999196542463
Moldova,4033963,2020-02-28,0,Italy,588.6120000000001,888,60461828,0.008734752749629444
Moldova,4033963,2020-02-28,0,Poland,60.162,0,37846605,0.0
Moldova,4033963,2020-02-28,0,Romania,266.664,3,19237682,0.0000417317078854794
Moldova,4033963,2020-02-28,0,Switzerland,8.13,8,8654618,0.000007604382599453612
Moldova,4033963,2020-02-28,0,Ukraine,299.18399999999997,0,43733759,0.0
Moldova,4033963,2020-02-28,0,United Kingdom,121.95,56,67886004,0.00010209483034708375
Moldova,4033963,2020-02-29,0,Austria,121.95,9,9006400,0.0001227665817935628
Moldova,4033963,2020-02-29,0,Belarus,61.788000000000004,1,9449321,0.000006577626427628658
Moldova,4033963,2020-02-29,0,Belgium,121.95,1,11589616,0.000010663149896383655
Moldova,4033963,2020-02-29,0,France,121.95,100,65273512,0.00018932918570170474
Moldova,4033963,2020-02-29,0,Germany,443.89799999999997,79,83783945,0.00042301181244449486
Moldova,4033963,2020-02-29,0,Ireland,150.405,1,4937796,0.00003100460023960464
Moldova,4033963,2020-02-29,0,Italy,588.6120000000001,1128,60461828,0.011102290997690539
Moldova,4033963,2020-02-29,0,Poland,138.20999999999998,0,37846605,0.0
Moldova,4033963,2020-02-29,0,Portugal,100.81199999999998,0,10196707,0.0
Moldova,4033963,2020-02-29,0,Romania,104.064,3,19237682,0.000016300213018483017
Moldova,4033963,2020-02-29,0,Ukraine,289.428,0,43733759,0.0
Moldova,4033963,2020-02-29,0,United Kingdom,394.305,61,67886004,0.00035958042260648786
Montenegro,628062,2020-02-01,0,France,86.991,6,65273512,0.000008091330327029941
Montenegro,628062,2020-02-01,0,Hungary,121.95,0,9660350,0.0
Montenegro,628062,2020-02-01,0,Italy,71.544,2,60461828,0.000002377093102827069
Montenegro,628062,2020-02-01,0,Poland,71.544,0,37846605,0.0
Montenegro,628062,2020-02-01,0,Serbia,282.111,0,8737370,0.0
Montenegro,628062,2020-02-01,0,United Kingdom,144.714,2,67886004,0.000004320490496898307
Montenegro,628062,2020-02-02,0,Germany,231.70499999999998,10,83783945,0.000027885754642929195
Montenegro,628062,2020-02-02,0,Italy,208.941,2,60461828,0.000006949912962228159
Montenegro,628062,2020-02-02,0,Serbia,187.803,0,8737370,0.0
Montenegro,628062,2020-02-02,0,Slovenia,86.991,0,2078932,0.0
Montenegro,628062,2020-02-02,0,Spain,144.714,1,46754783,0.0000031319573620000893
Montenegro,628062,2020-02-03,0,Austria,86.991,0,9006400,0.0
Montenegro,628062,2020-02-03,0,Belgium,144.714,0,11589616,0.0
Montenegro,628062,2020-02-03,0,Germany,365.85,12,83783945,0.00005278743820360686
Montenegro,628062,2020-02-03,0,Italy,144.714,2,60461828,0.000004815317628928475
Montenegro,628062,2020-02-03,0,Serbia,314.631,0,8737370,0.0
Montenegro,628062,2020-02-03,0,Slovenia,86.991,0,2078932,0.0
Montenegro,628062,2020-02-03,0,Sweden,144.714,1,10099270,0.000014520892830180895
Montenegro,628062,2020-02-04,0,Hungary,121.95,0,9660350,0.0
Montenegro,628062,2020-02-04,0,Italy,86.991,2,60461828,0.000002890329113664732
Montenegro,628062,2020-02-04,0,Serbia,227.63999999999996,0,8737370,0.0
Montenegro,628062,2020-02-04,0,Slovenia,86.991,0,2078932,0.0
Montenegro,628062,2020-02-04,0,United Kingdom,144.714,8,67886004,0.000017281961951035063
Montenegro,628062,2020-02-05,0,Italy,193.494,2,60461828,0.000006444455945098984
Montenegro,628062,2020-02-05,0,Serbia,164.22599999999997,0,8737370,0.0
Montenegro,628062,2020-02-05,0,Switzerland,86.991,0,8654618,0.0
Montenegro,628062,2020-02-06,0,Austria,81.3,0,9006400,0.0
Montenegro,628062,2020-02-06,0,Germany,144.714,12,83783945,0.000020911225808983017
Montenegro,628062,2020-02-06,0,Italy,71.544,2,60461828,0.0000023806064682343023
Montenegro,628062,2020-02-06,0,Poland,65.04,0,37846605,0.0
Montenegro,628062,2020-02-06,0,Serbia,100.81199999999998,0,8737370,0.0
Montenegro,628062,2020-02-06,0,Spain,144.714,1,46754783,0.0000031319573620000893
Montenegro,628062,2020-02-06,0,Switzerland,8.13,0,8654618,0.0
Montenegro,628062,2020-02-07,0,Belgium,144.714,1,11589616,0.000012634929977288047
Montenegro,628062,2020-02-07,0,Germany,378.858,13,83783945,0.000059222690520274176
Montenegro,628062,2020-02-07,0,Italy,231.70499999999998,3,60461828,0.000011564878011275962
Montenegro,628062,2020-02-07,0,Serbia,216.25799999999998,0,8737370,0.0
Montenegro,628062,2020-02-07,0,Slovenia,86.991,0,2078932,0.0
Montenegro,628062,2020-02-07,0,Sweden,144.714,1,10099270,0.000014520892830180895
Montenegro,628062,2020-02-08,0,Austria,86.991,0,9006400,0.0
Montenegro,628062,2020-02-08,0,Hungary,121.95,0,9660350,0.0
Montenegro,628062,2020-02-08,0,Italy,71.544,3,60461828,0.000003570909701727315
Montenegro,628062,2020-02-08,0,Poland,71.544,0,37846605,0.0
Montenegro,628062,2020-02-08,0,Serbia,100.81199999999998,0,8737370,0.0
Montenegro,628062,2020-02-08,0,United Kingdom,144.714,13,67886004,0.000028083188120926147
Montenegro,628062,2020-02-09,0,Germany,231.70499999999998,14,83783945,0.00003909775801984249
Montenegro,628062,2020-02-09,0,Italy,121.95,3,60461828,0.000006095774213963464
Montenegro,628062,2020-02-09,0,Serbia,187.803,0,8737370,0.0
Montenegro,628062,2020-02-09,0,Slovenia,86.991,0,2078932,0.0
Montenegro,628062,2020-02-09,0,Spain,144.714,2,46754783,0.000006254670261311984
Montenegro,628062,2020-02-10,0,Austria,86.991,0,9006400,0.0
Montenegro,628062,2020-02-10,0,Belgium,144.714,1,11589616,0.000012597663536680758
Montenegro,628062,2020-02-10,0,Germany,365.85,14,83783945,0.00006155504810248981
Montenegro,628062,2020-02-10,0,Italy,144.714,3,60461828,0.000007222976442130249
Montenegro,628062,2020-02-10,0,Poland,65.04,0,37846605,0.0
Montenegro,628062,2020-02-10,0,Serbia,164.22599999999997,0,8737370,0.0
Montenegro,628062,2020-02-10,0,Slovenia,86.991,0,2078932,0.0
Montenegro,628062,2020-02-10,0,Sweden,144.714,1,10099270,0.00001454235484035696
Montenegro,628062,2020-02-10,0,Ukraine,13.008,0,43733759,0.0
Montenegro,628062,2020-02-11,0,Hungary,121.95,0,9660350,0.0
Montenegro,628062,2020-02-11,0,Italy,86.991,3,60461828,0.000004335493669929514
Montenegro,628062,2020-02-11,0,Serbia,100.81199999999998,0,8737370,0.0
Montenegro,628062,2020-02-11,0,Slovenia,86.991,0,2078932,0.0
Montenegro,628062,2020-02-11,0,Switzerland,8.13,0,8654618,0.0
Montenegro,628062,2020-02-11,0,United Kingdom,144.714,15,67886004,0.000032355856342195455
Montenegro,628062,2020-02-12,0,Austria,86.991,0,9006400,0.0
Montenegro,628062,2020-02-12,0,Germany,19.511999999999997,16,83783945,0.0000037537733809971454
Montenegro,628062,2020-02-12,0,Italy,193.494,3,60461828,0.000009652417554445364
Montenegro,628062,2020-02-12,0,Luxembourg,6.504,0,625976,0.0
Montenegro,628062,2020-02-12,0,Poland,71.544,0,37846605,0.0
Montenegro,628062,2020-02-12,0,Serbia,63.413999999999994,0,8737370,0.0
Montenegro,628062,2020-02-12,0,Slovenia,86.991,0,2078932,0.0
Montenegro,628062,2020-02-12,0,Switzerland,86.991,0,8654618,0.0
Montenegro,628062,2020-02-13,0,Czechia,8.13,0,10708982,0.0
Montenegro,628062,2020-02-13,0,Germany,144.714,16,83783945,0.000027922843696498412
Montenegro,628062,2020-02-13,0,Italy,71.544,3,60461828,0.000003565639653773805
Montenegro,628062,2020-02-13,0,Poland,65.04,0,37846605,0.0
Montenegro,628062,2020-02-13,0,Serbia,100.81199999999998,0,8737370,0.0
Montenegro,628062,2020-02-13,0,Spain,144.714,2,46754783,0.000006254670261311984
Montenegro,628062,2020-02-14,0,Belgium,144.714,1,11589616,0.000012634929977288047
Montenegro,628062,2020-02-14,0,France,15.447000000000001,11,65273512,0.000002622448314568639
Montenegro,628062,2020-02-14,0,Germany,365.85,16,83783945,0.00007045260227998785
Montenegro,628062,2020-02-14,0,Italy,231.70499999999998,3,60461828,0.000011564878011275962
Montenegro,628062,2020-02-14,0,Serbia,100.81199999999998,0,8737370,0.0
Montenegro,628062,2020-02-14,0,Slovenia,86.991,0,2078932,0.0
Montenegro,628062,2020-02-14,0,Spain,6.504,2,46754783,2.8194035255683586e-7
Montenegro,628062,2020-02-14,0,Sweden,144.714,1,10099270,0.000014520892830180895
Montenegro,628062,2020-02-15,0,Austria,86.991,0,9006400,0.0
Montenegro,628062,2020-02-15,0,Germany,7.316999999999999,16,83783945,0.0000014076650180949922
Montenegro,628062,2020-02-15,0,Hungary,121.95,0,9660350,0.0
Montenegro,628062,2020-02-15,0,Italy,78.04799999999999,3,60461828,0.000003889788713207788
Montenegro,628062,2020-02-15,0,Poland,71.544,0,37846605,0.0
Montenegro,628062,2020-02-15,0,Serbia,164.22599999999997,0,8737370,0.0
Montenegro,628062,2020-02-15,0,United Kingdom,144.714,18,67886004,0.000038884414266301604
Montenegro,628062,2020-02-16,0,Germany,231.70499999999998,16,83783945,0.00004464194271281776
Montenegro,628062,2020-02-16,0,Italy,208.941,3,60461828,0.000010418480442367453
Montenegro,628062,2020-02-16,0,Serbia,187.803,0,8737370,0.0
Montenegro,628062,2020-02-16,0,Slovenia,86.991,0,2078932,0.0
Montenegro,628062,2020-02-16,0,Spain,144.714,2,46754783,0.000006263914726794531
Montenegro,628062,2020-02-17,0,Austria,86.991,0,9006400,0.0
Montenegro,628062,2020-02-17,0,Belgium,152.031,1,11589616,0.00001327283195054567
Montenegro,628062,2020-02-17,0,France,14.633999999999999,12,65273512,0.000002718299074207586
Montenegro,628062,2020-02-17,0,Germany,365.85,16,83783945,0.00007038325090474962
Montenegro,628062,2020-02-17,0,Italy,152.844,3,60461828,0.000007629361389727814
Montenegro,628062,2020-02-17,0,Poland,71.544,0,37846605,0.0
Montenegro,628062,2020-02-17,0,Serbia,265.03799999999995,0,8737370,0.0
Montenegro,628062,2020-02-17,0,Slovenia,86.991,0,2078932,0.0
Montenegro,628062,2020-02-17,0,Sweden,144.714,1,10099270,0.00001454235484035696
Montenegro,628062,2020-02-18,0,Hungary,121.95,0,9660350,0.0
Montenegro,628062,2020-02-18,0,Italy,86.991,3,60461828,0.000004335493669929514
Montenegro,628062,2020-02-18,0,Serbia,182.11199999999997,0,8737370,0.0
Montenegro,628062,2020-02-18,0,Slovenia,86.991,0,2078932,0.0
Montenegro,628062,2020-02-18,0,United Kingdom,144.714,19,67886004,0.0000410446595890837
Montenegro,628062,2020-02-19,0,Austria,86.991,0,9006400,0.0
Montenegro,628062,2020-02-19,0,Italy,193.494,3,60461828,0.00000966141386773727
Montenegro,628062,2020-02-19,0,Poland,71.544,0,37846605,0.0
Montenegro,628062,2020-02-19,0,Serbia,227.63999999999996,0,8737370,0.0
Montenegro,628062,2020-02-19,0,Slovenia,86.991,0,2078932,0.0
Montenegro,628062,2020-02-19,0,Switzerland,86.991,0,8654618,0.0
Montenegro,628062,2020-02-20,0,Austria,81.3,0,9006400,0.0
Montenegro,628062,2020-02-20,0,Germany,144.714,16,83783945,0.000027881634453873176
Montenegro,628062,2020-02-20,0,Hungary,15.447000000000001,0,9660350,0.0
Montenegro,628062,2020-02-20,0,Italy,71.544,3,60461828,0.000003570909701727315
Montenegro,628062,2020-02-20,0,Poland,71.544,0,37846605,0.0
Montenegro,628062,2020-02-20,0,Serbia,100.81199999999998,0,8737370,0.0
Montenegro,628062,2020-02-20,0,Spain,144.714,2,46754783,0.000006263914726794531
Montenegro,628062,2020-02-21,0,Belgium,144.714,1,11589616,0.000012616283017175389
Montenegro,628062,2020-02-21,0,Germany,365.85,16,83783945,0.00007038325104844067
Montenegro,628062,2020-02-21,0,Greece,17.073,0,10423056,0.0
Montenegro,628062,2020-02-21,0,Italy,231.70499999999998,20,60461828,0.00007705646721848387
Montenegro,628062,2020-02-21,0,Serbia,187.803,0,8737370,0.0
Montenegro,628062,2020-02-21,0,Slovenia,86.991,0,2078932,0.0
Montenegro,628062,2020-02-21,0,Sweden,144.714,1,10099270,0.000014520892830180895
Montenegro,628062,2020-02-22,0,Austria,86.991,0,9006400,0.0
Montenegro,628062,2020-02-22,0,Germany,7.316999999999999,16,83783945,0.0000014118291797009016
Montenegro,628062,2020-02-22,0,Hungary,121.95,0,9660350,0.0
Montenegro,628062,2020-02-22,0,Italy,71.544,62,60461828,0.00007379879977987637
Montenegro,628062,2020-02-22,0,Poland,71.544,0,37846605,0.0
Montenegro,628062,2020-02-22,0,United Kingdom,159.34799999999998,23,67886004,0.000054629288534557834
Montenegro,628062,2020-02-23,0,Germany,144.714,16,83783945,0.00002788163446438181
Montenegro,628062,2020-02-23,0,Italy,290.241,155,60461828,0.0007483172053884917
Montenegro,628062,2020-02-23,0,Poland,144.714,0,37846605,0.0
Montenegro,628062,2020-02-23,0,Serbia,187.803,0,8737370,0.0
Montenegro,628062,2020-02-23,0,Spain,144.714,2,46754783,0.000006263914726794531
Montenegro,628062,2020-02-23,0,Switzerland,86.991,0,8654618,0.0
Montenegro,628062,2020-02-23,0,United Kingdom,14.633999999999999,28,67886004,0.000006116649428520994
Montenegro,628062,2020-02-24,0,Albania,7.316999999999999,0,2877800,0.0
