,Zone,Date,CasesEstimation,ConfirmedCasesWeekLater
553,Latvia,2020-03-01,0.018035391500648732,2
554,Latvia,2020-03-02,0.019010876379486757,6
555,Latvia,2020-03-03,0.02339731046144805,8
556,Latvia,2020-03-04,0.03274988781051912,10
557,Latvia,2020-03-05,0.04011793240114537,10
558,Latvia,2020-03-06,0.09132023109215774,17
559,Latvia,2020-03-07,0.07696916051438654,26
560,Latvia,2020-03-08,0.12517539474782097,30
561,Latvia,2020-03-09,0.1194028263662535,34
562,Latvia,2020-03-10,0.15223850634464278,49
563,Latvia,2020-03-11,0.20698685303848718,71
564,Latvia,2020-03-12,0.2855864316409746,86
565,Latvia,2020-03-13,0.5084788580322862,111
566,Latvia,2020-03-14,0.33337757289047537,124
567,Latvia,2020-03-15,0.5841370558553424,139
568,Latvia,2020-03-16,0.7321279348905274,180
569,Latvia,2020-03-17,0.12087820875340662,197
570,Latvia,2020-03-18,0.05447945848165907,221
571,Latvia,2020-03-19,0.04859497211698434,244
572,Latvia,2020-03-20,0.11121765905854261,280
573,Latvia,2020-03-21,0.08730917121425603,305
574,Latvia,2020-03-22,0.11172542298432579,347
575,Latvia,2020-03-23,0.11468784049888035,376
576,Latvia,2020-03-24,0.2005482805816837,398
577,Latvia,2020-03-25,0.2547868584383407,446
578,Latvia,2020-03-26,0.16150779426021095,458
579,Latvia,2020-03-27,0.35632211611821407,493
580,Latvia,2020-03-29,0.002979352428439601,533
581,Latvia,2020-03-30,0.2693097698878731,542
582,Latvia,2020-03-31,0.13255173661642355,548
583,Lithuania,2020-03-01,0.015643635878020663,1
584,Lithuania,2020-03-02,0.015959400411980074,1
585,Lithuania,2020-03-03,0.030581992953689966,1
586,Lithuania,2020-03-04,0.033066019691412325,3
587,Lithuania,2020-03-05,0.03528032362190181,3
588,Lithuania,2020-03-06,0.03928706172757601,6
589,Lithuania,2020-03-07,0.10069755126619816,8
590,Lithuania,2020-03-08,0.08422561581376256,12
591,Lithuania,2020-03-09,0.10522887318163206,17
592,Lithuania,2020-03-10,0.19505056112568434,25
593,Lithuania,2020-03-11,0.18415214245315123,27
594,Lithuania,2020-03-12,0.2444325897066404,36
595,Lithuania,2020-03-13,0.269164937790526,49
596,Lithuania,2020-03-14,0.4017977758678845,83
597,Lithuania,2020-03-15,0.31648326869390847,143
598,Lithuania,2020-03-16,0.21885627488856108,179
599,Lithuania,2020-03-17,0.46351159550073456,209
600,Lithuania,2020-03-18,0.34586290217832505,274
601,Lithuania,2020-03-19,0.43271842925526394,299
602,Lithuania,2020-03-20,0.3436646030309556,358
603,Lithuania,2020-03-21,0.28838572682172864,394
604,Lithuania,2020-03-22,0.315023074327168,460
605,Lithuania,2020-03-23,0.5868941296621684,491
606,Lithuania,2020-03-24,0.38394803093087726,537
607,Lithuania,2020-03-25,0.4511570144986359,581
608,Lithuania,2020-03-26,0.20665739895585952,649
609,Lithuania,2020-03-27,0.2579009392550069,696
610,Lithuania,2020-03-28,0.16833295983916918,771
611,Lithuania,2020-03-29,0.15301462286840556,811
612,Lithuania,2020-03-30,0.3819826457446593,843
613,Lithuania,2020-03-31,0.38332958420182783,880
614,Luxembourg,2020-03-01,0.019842606605713915,3
615,Luxembourg,2020-03-02,0.0437519377776694,3
616,Luxembourg,2020-03-03,0.04447860960572447,5
617,Luxembourg,2020-03-04,0.054053072701538474,7
618,Luxembourg,2020-03-05,0.042139540056198216,19
619,Luxembourg,2020-03-06,0.09684125936026224,34
620,Luxembourg,2020-03-07,0.05675220315060124,51
621,Luxembourg,2020-03-08,0.08809298645276288,59
622,Luxembourg,2020-03-09,0.19853081493967,77
623,Luxembourg,2020-03-10,0.10232009523108468,140
624,Luxembourg,2020-03-11,0.312964166189029,203
625,Luxembourg,2020-03-12,0.16597291949037948,335
626,Luxembourg,2020-03-13,0.39443448409741827,484
627,Luxembourg,2020-03-14,0.3344680354948053,670
628,Luxembourg,2020-03-15,0.4086117466618118,798
629,Luxembourg,2020-03-16,0.5199977435853789,875
630,Luxembourg,2020-03-17,0.6579989229810825,1099
631,Luxembourg,2020-03-18,0.6566550595783379,1333
632,Luxembourg,2020-03-19,0.5204431066086265,1453
633,Luxembourg,2020-03-20,1.614884811341788,1605
634,Luxembourg,2020-03-21,0.9701219899879006,1831
635,Luxembourg,2020-03-22,0.8859301204115809,1950
636,Luxembourg,2020-03-23,0.35255767106505953,1988
637,Luxembourg,2020-03-24,0.6207100741800438,2178
638,Luxembourg,2020-03-25,1.249844174668275,2319
639,Luxembourg,2020-03-26,1.0950360003486177,2487
640,Luxembourg,2020-03-27,0.936972214703949,2612
641,Luxembourg,2020-03-28,0.12370229819389574,2729
642,Luxembourg,2020-03-29,0.4027475352358102,2804
643,Luxembourg,2020-03-30,0.9295537926583805,2843
644,Luxembourg,2020-03-31,0.49803529031854726,2970
645,Malta,2020-03-01,0.036887967841965026,3
646,Malta,2020-03-02,0.04997154873846546,3
647,Malta,2020-03-03,0.04864427806909085,5
648,Malta,2020-03-04,0.0727624161867246,6
649,Malta,2020-03-05,0.0784000643386092,6
650,Malta,2020-03-06,0.15515431197480706,12
651,Malta,2020-03-07,0.15911583796134696,18
652,Malta,2020-03-08,0.18615370614141022,21
653,Malta,2020-03-09,0.22825778707597463,30
654,Malta,2020-03-10,0.09266130747252421,38
655,Malta,2020-03-11,0.13418596549606532,38
656,Malta,2020-03-12,0.0567499428214741,53
657,Malta,2020-03-13,0.13448197894815955,64
658,Malta,2020-03-14,0.20021904886706682,73
659,Malta,2020-03-15,0.14249002584198803,90
660,Malta,2020-03-16,0.2892423762930019,107
661,Malta,2020-03-17,0.28082178815887693,110
662,Malta,2020-03-18,0.47736328777192133,129
663,Malta,2020-03-19,0.49409174348106355,134
664,Malta,2020-03-20,0.6300244611434712,139
665,Malta,2020-03-21,0.013260148586739616,149
666,Malta,2020-03-22,0.015297210600288096,151
667,Malta,2020-03-23,0.45410754876200243,156
668,Malta,2020-03-24,0.22162529070348844,169
669,Malta,2020-03-25,0.2049587479148274,188
670,Malta,2020-03-26,0.24596665336718734,196
671,Malta,2020-03-27,0.5033245295244853,202
672,Malta,2020-03-28,0.06345239166267258,213
673,Malta,2020-03-29,0.11995966256768298,227
674,Malta,2020-03-30,0.439018658990723,241
675,Malta,2020-03-31,0.7409143433224753,293
676,Moldova,2020-03-01,0.01663020439324931,1
677,Moldova,2020-03-02,0.013238721932557524,1
678,Moldova,2020-03-03,0.017242209752942366,3
679,Moldova,2020-03-04,0.027021315875276605,3
680,Moldova,2020-03-05,0.014725948418168211,3
681,Moldova,2020-03-06,0.03287791460258748,6
682,Moldova,2020-03-07,0.05549540697254485,12
683,Moldova,2020-03-08,0.04952939343144224,23
684,Moldova,2020-03-09,0.048374617776952865,23
685,Moldova,2020-03-10,0.025520591936399842,30
686,Moldova,2020-03-11,0.035839715436900475,30
687,Moldova,2020-03-12,0.007846098466213453,49
688,Moldova,2020-03-13,0.022651525941300498,66
689,Moldova,2020-03-14,0.059299011276371744,80
690,Moldova,2020-03-15,0.0686571256478001,94
691,Moldova,2020-03-16,0.0003044392921236656,109
692,Moldova,2020-03-18,0.01314930871980297,149
693,Moldova,2020-03-19,0.004951716274675735,177
694,Moldova,2020-03-21,0.0007021734181969557,231
695,Moldova,2020-03-22,0.09829952544603845,263
696,Moldova,2020-03-23,0.018753998246825665,298
697,Moldova,2020-03-24,0.042353792760530494,353
698,Moldova,2020-03-25,0.07416662654454975,423
699,Moldova,2020-03-27,0.0020340155861603318,591
700,Moldova,2020-03-28,0.20271161534342375,752
701,Moldova,2020-03-31,0.1024059145560705,1056
702,Montenegro,2020-03-01,0.0005105433400391367,0
703,Montenegro,2020-03-02,0.001022134885798341,0
704,Montenegro,2020-03-03,0.003312773936128657,0
705,Montenegro,2020-03-04,0.0040558917374161054,0
706,Montenegro,2020-03-05,0.00519411997477255,0
707,Montenegro,2020-03-06,0.01142193274911227,0
708,Montenegro,2020-03-07,0.0014478449845736882,0
709,Montenegro,2020-03-08,0.015216841958571252,0
710,Montenegro,2020-03-09,0.011237555602211947,0
711,Montenegro,2020-03-10,0.0027983384523797184,2
712,Montenegro,2020-03-11,0.00212155722457647,2
713,Montenegro,2020-03-12,0.007202495771451459,3
714,Montenegro,2020-03-13,0.03511402765222125,14
715,Montenegro,2020-03-14,0.005882994766689773,14
716,Montenegro,2020-03-15,0.016938093260062712,21
717,Montenegro,2020-03-16,0.052145160002292926,27
718,Montenegro,2020-03-17,6.400641974836879e-06,47
719,Montenegro,2020-03-18,0.0011020363297210873,52
720,Montenegro,2020-03-19,0.017461733744553957,69
721,Montenegro,2020-03-20,0.05579792346998184,82
722,Montenegro,2020-03-21,0.0022380696726876023,84
723,Montenegro,2020-03-22,0.02251734958595765,85
724,Montenegro,2020-03-23,0.03561257106057914,91
725,Netherlands,2020-03-01,0.21533529774465546,265
726,Netherlands,2020-03-02,0.27245243049799256,321
727,Netherlands,2020-03-03,0.3063192379022664,382
728,Netherlands,2020-03-04,0.3860647414015004,503
729,Netherlands,2020-03-05,0.5406360949035173,503
730,Netherlands,2020-03-06,0.7672898501946829,804
731,Netherlands,2020-03-07,0.7400878600640404,959
732,Netherlands,2020-03-08,1.0093789159401,1135
733,Netherlands,2020-03-09,1.247620733265865,1413
734,Netherlands,2020-03-10,1.518655798766197,1705
735,Netherlands,2020-03-11,1.8360978611740368,2051
736,Netherlands,2020-03-12,2.401902252954691,2460
737,Netherlands,2020-03-13,3.7895182845255446,2994
738,Netherlands,2020-03-14,3.0658682731664224,3631
739,Netherlands,2020-03-15,4.360115302998135,4204
740,Netherlands,2020-03-16,5.398550403462741,4749
741,Netherlands,2020-03-17,5.0361015092917745,5560
742,Netherlands,2020-03-18,4.8237808196770295,6412
743,Netherlands,2020-03-19,5.5029785538864155,7431
744,Netherlands,2020-03-20,6.429598407964768,8603
745,Netherlands,2020-03-21,5.816086027287316,9762
746,Netherlands,2020-03-22,6.139652474573368,10866
747,Netherlands,2020-03-23,3.3377849998007187,11750
748,Netherlands,2020-03-24,3.462900852095754,12595
749,Netherlands,2020-03-25,4.308355287249788,13614
750,Netherlands,2020-03-26,5.007052648431884,14697
751,Netherlands,2020-03-27,5.740688304925452,15723
752,Netherlands,2020-03-28,3.6674568004620998,16627
753,Netherlands,2020-03-29,3.485307440850471,17851
754,Netherlands,2020-03-30,3.589272759021611,18803
755,Netherlands,2020-03-31,4.881373671159775,19580
756,North Macedonia,2020-03-01,0.008713256323227003,3
757,North Macedonia,2020-03-02,0.010387675918081636,3
758,North Macedonia,2020-03-03,0.0037964704429228327,7
759,North Macedonia,2020-03-04,0.011487712138597629,7
760,North Macedonia,2020-03-05,0.011515663714752758,7
761,North Macedonia,2020-03-06,0.032560200699863255,14
762,North Macedonia,2020-03-07,0.023684252438808267,14
763,North Macedonia,2020-03-08,0.040052347321719306,14
764,North Macedonia,2020-03-09,0.027322667254723626,18
765,North Macedonia,2020-03-10,0.03454803646378029,26
766,North Macedonia,2020-03-11,0.05075387397725492,35
767,North Macedonia,2020-03-12,0.02972354095181002,48
768,North Macedonia,2020-03-13,0.11062900671767603,67
769,North Macedonia,2020-03-14,0.1258696709633929,85
770,North Macedonia,2020-03-15,0.1723565552330511,115
771,North Macedonia,2020-03-16,0.12686025216583655,136
772,North Macedonia,2020-03-17,0.0947370006511434,148
773,North Macedonia,2020-03-18,0.18871020440221428,177
774,North Macedonia,2020-03-19,0.005903312511878362,201
775,North Macedonia,2020-03-20,0.00605359517251438,219
776,North Macedonia,2020-03-23,0.04281479879920598,285
777,North Macedonia,2020-03-24,0.008319500821815146,329
778,North Macedonia,2020-03-25,0.004550269880527227,354
779,North Macedonia,2020-03-26,0.00024021717410570631,384
780,North Macedonia,2020-03-27,0.045983915683590705,430
781,North Macedonia,2020-03-28,0.10227196648816102,483
782,North Macedonia,2020-03-29,0.07448381071099003,555
783,North Macedonia,2020-03-30,0.18266739891912842,570
784,North Macedonia,2020-03-31,0.009041238723196343,599
785,Norway,2020-03-01,0.17900956972955212,176
786,Norway,2020-03-02,0.28125153519133606,205
787,Norway,2020-03-03,0.36505944917216665,400
788,Norway,2020-03-04,0.6271968099778843,598
789,Norway,2020-03-05,1.0141312601955617,702
790,Norway,2020-03-06,1.1982781484992115,996
791,Norway,2020-03-07,0.6257460612596538,1090
792,Norway,2020-03-08,1.6747037892533603,1221
793,Norway,2020-03-09,2.3713896079098924,1333
794,Norway,2020-03-10,4.438646246163932,1463
795,Norway,2020-03-11,6.604472887458056,1550
796,Norway,2020-03-12,8.107365135204581,1746
797,Norway,2020-03-13,9.757912023687465,1914
798,Norway,2020-03-14,4.229222396176543,2118
799,Norway,2020-03-15,10.243097749234051,2385
800,Norway,2020-03-16,9.434370621414503,2621
801,Norway,2020-03-17,8.48417507478689,2863
802,Norway,2020-03-18,8.328528160720428,3084
803,Norway,2020-03-19,8.919720297199238,3369
804,Norway,2020-03-20,9.680087741799474,3755
805,Norway,2020-03-21,6.978125149002257,4015
806,Norway,2020-03-22,8.224537690659728,4284
807,Norway,2020-03-23,10.137361121119381,4445
808,Norway,2020-03-24,10.289336899709644,4641
809,Norway,2020-03-25,11.856716416661234,4863
810,Norway,2020-03-26,12.892444508059688,5147
811,Norway,2020-03-27,13.939627134657643,5370
812,Norway,2020-03-28,4.48501997604533,5550
813,Norway,2020-03-29,12.178862362843393,5687
814,Norway,2020-03-30,15.59397044668137,5865
815,Norway,2020-03-31,16.77199219786579,6086
816,Poland,2020-03-01,0.09908543097137043,11
817,Poland,2020-03-02,0.1537299916472199,16
818,Poland,2020-03-03,0.1780517661946371,22
819,Poland,2020-03-04,0.20709719462663767,31
820,Poland,2020-03-05,0.28796442327508703,49
821,Poland,2020-03-06,0.4754565971316429,68
822,Poland,2020-03-07,0.5750752153343475,103
823,Poland,2020-03-08,0.6425538574502977,119
824,Poland,2020-03-09,0.8788596583360359,177
825,Poland,2020-03-10,0.892491076014491,238
826,Poland,2020-03-11,1.2358299846511607,251
827,Poland,2020-03-12,1.4866521939525597,355
828,Poland,2020-03-13,2.4771034988732823,425
829,Poland,2020-03-14,1.835561338447996,536
830,Poland,2020-03-15,0.46926986208572913,634
831,Poland,2020-03-16,0.5214760918207825,749
832,Poland,2020-03-17,0.6603675845381186,901
833,Poland,2020-03-18,0.5608860371547378,1051
834,Poland,2020-03-19,0.9903188498033428,1221
835,Poland,2020-03-20,1.0128803985945611,1389
836,Poland,2020-03-21,0.6096131133247414,1638
837,Poland,2020-03-22,0.6005218759525692,1862
838,Poland,2020-03-23,1.232989574010947,2055
839,Poland,2020-03-24,0.9635618706778576,2311
840,Poland,2020-03-25,1.4490030506596443,2554
841,Poland,2020-03-26,1.2382345793580212,2946
842,Poland,2020-03-27,1.8721684455620105,3383
843,Poland,2020-03-28,0.6184226425368464,3627
844,Poland,2020-03-29,0.8397512672446055,4102
845,Poland,2020-03-30,1.5364042343933684,4413
846,Poland,2020-03-31,1.7498438696091432,4848
847,Portugal,2020-03-01,0.11711909811868695,30
848,Portugal,2020-03-02,0.17074763729636677,30
849,Portugal,2020-03-03,0.1665761674776585,41
850,Portugal,2020-03-04,0.21882135148963547,59
851,Portugal,2020-03-05,0.3183635403017455,59
852,Portugal,2020-03-06,0.48293947050193686,112
853,Portugal,2020-03-07,0.6220544406115828,169
854,Portugal,2020-03-08,0.7552150338647129,245
855,Portugal,2020-03-09,0.965465536364415,331
856,Portugal,2020-03-10,0.924493108437991,448
857,Portugal,2020-03-11,0.9646934036439654,448
858,Portugal,2020-03-12,1.1713553804940193,785
859,Portugal,2020-03-13,2.2923661113814946,1020
860,Portugal,2020-03-14,2.711310625009806,1280
861,Portugal,2020-03-15,3.351908134852675,1600
862,Portugal,2020-03-16,3.582598128374924,2060
863,Portugal,2020-03-17,2.3550087323027964,2362
864,Portugal,2020-03-18,2.8132933335454284,2995
865,Portugal,2020-03-19,3.2549065910324972,3544
866,Portugal,2020-03-20,4.384108639564388,4268
867,Portugal,2020-03-21,5.000164316309138,5170
868,Portugal,2020-03-22,5.154692844163053,5962
869,Portugal,2020-03-23,3.9620115190913316,6408
870,Portugal,2020-03-24,3.428812515147099,7443
871,Portugal,2020-03-25,1.8287949338023113,8251
872,Portugal,2020-03-26,2.1739448441072264,9034
873,Portugal,2020-03-27,2.1873898217481025,9886
874,Portugal,2020-03-28,2.3909389721452317,10524
875,Portugal,2020-03-29,1.8698996420699472,11278
876,Portugal,2020-03-30,3.1248155949761136,11730
877,Portugal,2020-03-31,3.1965535513610943,12442
878,Romania,2020-03-01,0.11088295216693739,15
879,Romania,2020-03-02,0.1245925696356418,15
880,Romania,2020-03-03,0.12684311398367173,25
881,Romania,2020-03-04,0.1728357008261347,45
882,Romania,2020-03-05,0.20284699428212913,49
883,Romania,2020-03-06,0.3395903195486717,89
884,Romania,2020-03-07,0.4056606725017649,123
885,Romania,2020-03-08,0.4391997908501237,131
886,Romania,2020-03-09,0.21218457087012949,158
887,Romania,2020-03-10,0.2530614886380639,184
888,Romania,2020-03-11,0.2644101985087077,260
889,Romania,2020-03-12,0.3070298007314323,277
890,Romania,2020-03-13,0.640994593931592,308
891,Romania,2020-03-14,0.7622440956805636,367
892,Romania,2020-03-15,0.8388937626277269,433
893,Romania,2020-03-16,1.0302341825004104,576
894,Romania,2020-03-17,1.105910384449205,794
895,Romania,2020-03-18,1.1050855372218418,906
896,Romania,2020-03-19,1.089982807735476,1029
897,Romania,2020-03-20,1.708380295374167,1292
898,Romania,2020-03-21,1.4168604527915565,1452
899,Romania,2020-03-22,1.4841075030078992,1815
900,Romania,2020-03-23,1.663025094981858,2109
901,Romania,2020-03-24,1.8555982986648174,2245
902,Romania,2020-03-25,1.6398218803858318,2460
903,Romania,2020-03-26,0.8975776443504317,2738
904,Romania,2020-03-27,1.297259009707777,3183
905,Romania,2020-03-28,1.1951915042824912,3613
906,Romania,2020-03-29,1.3950235037699308,3864
907,Romania,2020-03-30,1.4556267188205065,4057
908,Romania,2020-03-31,1.4369613233056002,4417
909,Serbia,2020-03-01,0.015343759102131146,1
910,Serbia,2020-03-02,0.020160270004139696,1
911,Serbia,2020-03-03,0.019950586952530488,5
912,Serbia,2020-03-04,0.03190021443710922,12
913,Serbia,2020-03-05,0.04168678668382924,19
914,Serbia,2020-03-06,0.06674128092194251,35
915,Serbia,2020-03-07,0.05751849370304622,46
916,Serbia,2020-03-08,0.09626608796201348,48
917,Serbia,2020-03-09,0.08774743912442164,55
918,Serbia,2020-03-10,0.08864418628659618,65
919,Serbia,2020-03-11,0.09503333467006776,83
920,Serbia,2020-03-12,0.08714131205656644,103
921,Serbia,2020-03-13,0.1821768655366049,135
922,Serbia,2020-03-14,0.1623853242776555,171
923,Serbia,2020-03-15,0.24362359592828586,222
924,Serbia,2020-03-16,0.2830359912669485,249
925,Serbia,2020-03-17,0.21203538452027976,303
926,Serbia,2020-03-18,0.30774555971769935,384
927,Serbia,2020-03-19,0.07652651567431294,384
928,Serbia,2020-03-20,0.02028511385734722,457
929,Serbia,2020-03-21,0.019903945815622343,659
930,Serbia,2020-03-22,0.0035201334453170874,741
931,Serbia,2020-03-23,0.0394622243973007,785
932,Serbia,2020-03-24,0.08799179976052182,900
933,Serbia,2020-03-25,0.012148936448187094,1060
934,Serbia,2020-03-26,0.18032077692599535,1171
935,Serbia,2020-03-27,0.09581109937451966,1476
936,Serbia,2020-03-28,0.05607169468608662,1624
937,Serbia,2020-03-29,0.00038533655039349647,1908
938,Serbia,2020-03-30,0.12360779443682839,2200
939,Serbia,2020-03-31,0.03393564875658449,2447
940,Slovakia,2020-03-01,0.0014788958601027252,3
941,Slovakia,2020-03-02,0.00995992529902165,3
942,Slovakia,2020-03-03,0.012652022258416613,7
943,Slovakia,2020-03-04,0.009202176627373387,10
944,Slovakia,2020-03-05,0.013351533946170245,16
945,Slovakia,2020-03-06,0.02768655570240016,32
946,Slovakia,2020-03-07,0.03194070152123841,44
947,Slovakia,2020-03-08,0.008202555369016953,54
948,Slovakia,2020-03-09,0.015282552743301554,63
949,Slovakia,2020-03-10,0.01775344654336064,72
950,Slovakia,2020-03-11,0.01961063165776365,105
951,Slovakia,2020-03-12,0.03796070892198225,123
952,Slovakia,2020-03-13,0.014905363791743682,137
953,Slovakia,2020-03-14,0.000766370877830607,178
954,Slovakia,2020-03-15,0.000411480371595948,185
955,Slovakia,2020-03-16,0.03417039627803142,186
956,Slovakia,2020-03-17,0.08390048603667837,204
957,Slovakia,2020-03-18,0.07091245222193453,216
958,Slovakia,2020-03-19,0.10660871809053214,226
959,Slovakia,2020-03-20,0.15597912441460046,269
960,Slovakia,2020-03-21,0.036278305705171064,292
961,Slovakia,2020-03-22,0.0013319908692745242,314
962,Slovakia,2020-03-23,0.09199857946443066,336
963,Slovakia,2020-03-24,0.11852401557916328,363
964,Slovakia,2020-03-25,0.31709871390175337,400
965,Slovakia,2020-03-26,0.18785171959809324,426
966,Slovakia,2020-03-27,0.24674976380641145,450
967,Slovakia,2020-03-28,0.0018804320343397973,471
968,Slovakia,2020-03-29,0.049492839766198574,485
969,Slovakia,2020-03-30,0.18087909511336148,534
970,Slovakia,2020-03-31,0.30987106284351545,581
971,Slovenia,2020-03-01,0.0008169095851896424,16
972,Slovenia,2020-03-02,0.004994138805104076,16
973,Slovenia,2020-03-03,0.006694280887449843,31
974,Slovenia,2020-03-04,0.013955528767173762,57
975,Slovenia,2020-03-05,0.01147326774016607,89
976,Slovenia,2020-03-06,0.019756576731408793,141
977,Slovenia,2020-03-07,0.016682151879432502,181
978,Slovenia,2020-03-08,0.00947046437015041,219
979,Slovenia,2020-03-09,0.020312540469736854,253
980,Slovenia,2020-03-10,0.05387791382905125,275
981,Slovenia,2020-03-11,0.06589307715843881,275
982,Slovenia,2020-03-12,0.06127338352215066,286
983,Slovenia,2020-03-13,0.1107401422899,341
984,Slovenia,2020-03-14,0.021384703716793366,383
985,Slovenia,2020-03-15,0.038896709388881553,414
986,Slovenia,2020-03-16,0.10248921836428203,442
987,Slovenia,2020-03-17,0.2411060720650905,480
988,Slovenia,2020-03-18,0.17683677450971996,528
989,Slovenia,2020-03-19,0.19895508306853346,562
990,Slovenia,2020-03-20,0.25592542765427556,632
991,Slovenia,2020-03-21,0.004203817358553594,684
992,Slovenia,2020-03-23,0.2129235685412008,756
993,Slovenia,2020-03-24,0.4284926068482279,802
994,Slovenia,2020-03-25,0.368914617388301,841
995,Slovenia,2020-03-26,0.3920821086420495,897
996,Slovenia,2020-03-27,0.4322023642355005,934
997,Slovenia,2020-03-28,0.12391820107132613,977
998,Slovenia,2020-03-29,0.001560475161987041,997
999,Slovenia,2020-03-30,0.44422808734272945,1021
1000,Slovenia,2020-03-31,0.5640533998775732,1059
1001,Spain,2020-03-01,0.7455024554032709,673
1002,Spain,2020-03-02,0.9059823371614997,1073
1003,Spain,2020-03-03,1.0138984445931665,1695
1004,Spain,2020-03-04,1.3417032163561142,2277
1005,Spain,2020-03-05,1.8166835435254673,2277
1006,Spain,2020-03-06,2.731422615864383,5232
1007,Spain,2020-03-07,3.459532083626746,6391
1008,Spain,2020-03-08,4.469005745746242,7798
1009,Spain,2020-03-09,5.338782002517455,9942
1010,Spain,2020-03-10,6.114539694618344,11748
1011,Spain,2020-03-11,6.361441776613617,13910
1012,Spain,2020-03-12,7.244443248861441,17963
1013,Spain,2020-03-13,15.5297103225078,20410
1014,Spain,2020-03-14,16.19555064766087,25374
1015,Spain,2020-03-15,19.235033745401115,28768
1016,Spain,2020-03-16,22.95478347943834,35136
1017,Spain,2020-03-17,19.113466963183086,39885
1018,Spain,2020-03-18,19.016070451842545,49515
1019,Spain,2020-03-19,19.194717718023856,57786
1020,Spain,2020-03-20,20.61296453826351,65719
1021,Spain,2020-03-21,19.146379952907004,73235
1022,Spain,2020-03-22,13.25891169808297,80110
1023,Spain,2020-03-23,10.9574029856551,87956
1024,Spain,2020-03-24,12.173125338962514,95923
1025,Spain,2020-03-25,17.099714931689803,104118
1026,Spain,2020-03-26,19.645412188220526,112065
1027,Spain,2020-03-27,22.03956873569667,119199
1028,Spain,2020-03-28,14.563643677121158,126168
1029,Spain,2020-03-29,18.264913822163503,131646
1030,Spain,2020-03-30,20.01901097798926,136675
1031,Spain,2020-03-31,22.88760134348576,141942
1032,Sweden,2020-03-01,0.09492238637395792,225
1033,Sweden,2020-03-02,0.13804088023603645,326
1034,Sweden,2020-03-03,0.17542864248959827,424
1035,Sweden,2020-03-04,0.33187555253432666,620
1036,Sweden,2020-03-05,0.4768052982116931,771
1037,Sweden,2020-03-06,0.7781959263655102,923
1038,Sweden,2020-03-07,0.48092794354151647,994
1039,Sweden,2020-03-08,0.9902455197780454,1063
1040,Sweden,2020-03-09,1.5639266863225423,1146
1041,Sweden,2020-03-10,2.1456790180215566,1265
1042,Sweden,2020-03-11,3.281973171011712,1410
1043,Sweden,2020-03-12,3.756857797270985,1553
1044,Sweden,2020-03-13,4.953584206993748,1733
1045,Sweden,2020-03-14,2.5026524381775292,1868
1046,Sweden,2020-03-15,4.793358712411024,1986
1047,Sweden,2020-03-16,5.327693161641703,2168
1048,Sweden,2020-03-17,5.060265903954429,2398
1049,Sweden,2020-03-18,5.541495845994812,2712
1050,Sweden,2020-03-19,5.55542005775446,2998
1051,Sweden,2020-03-20,6.181014048076659,3363
1052,Sweden,2020-03-21,4.228150226706718,3663
1053,Sweden,2020-03-22,4.714217876711455,3943
1054,Sweden,2020-03-23,3.973929099168886,4359
1055,Sweden,2020-03-24,3.76629483627578,4834
1056,Sweden,2020-03-25,4.491201319248153,5320
1057,Sweden,2020-03-26,4.553804861991841,5874
1058,Sweden,2020-03-27,6.093780145582976,6475
1059,Sweden,2020-03-28,2.7185905769564678,6832
1060,Sweden,2020-03-29,5.526761093743602,7172
1061,Sweden,2020-03-30,5.77480944859503,7561
1062,Sweden,2020-03-31,5.819767543990866,8299
1063,Switzerland,2020-03-01,0.1146943073716002,337
1064,Switzerland,2020-03-02,0.13542951327367592,374
1065,Switzerland,2020-03-03,0.15633501095208427,491
1066,Switzerland,2020-03-04,0.1994429323430312,652
1067,Switzerland,2020-03-05,0.3054135794734877,652
1068,Switzerland,2020-03-06,0.4610123312811858,1139
1069,Switzerland,2020-03-07,0.46708528671283744,1359
1070,Switzerland,2020-03-08,0.6986564186708712,2200
1071,Switzerland,2020-03-09,0.6850422533787786,2200
1072,Switzerland,2020-03-10,0.7010746538243776,2700
1073,Switzerland,2020-03-11,0.8862987620507354,3028
1074,Switzerland,2020-03-12,1.1726646194506467,4075
1075,Switzerland,2020-03-13,2.06386202219945,5294
1076,Switzerland,2020-03-14,2.145033815627588,6575
1077,Switzerland,2020-03-15,2.7334122495081155,7474
1078,Switzerland,2020-03-16,2.4859443218027506,8795
1079,Switzerland,2020-03-17,2.1258960991346068,9877
1080,Switzerland,2020-03-18,2.0466488974961665,10897
1081,Switzerland,2020-03-19,2.3804019469187097,11811
1082,Switzerland,2020-03-20,3.0674736952047943,12928
1083,Switzerland,2020-03-21,2.549781605463653,14076
1084,Switzerland,2020-03-22,3.2303488816359107,14829
1085,Switzerland,2020-03-23,1.3034983755413618,15922
1086,Switzerland,2020-03-24,1.0892464867125053,16605
1087,Switzerland,2020-03-25,1.49457120485062,17768
1088,Switzerland,2020-03-26,1.4555542256471896,18827
1089,Switzerland,2020-03-27,1.823682796267897,19606
1090,Switzerland,2020-03-28,1.6560891275579976,20505
1091,Switzerland,2020-03-29,2.3120465987264778,21100
1092,Switzerland,2020-03-30,2.276113056215535,21657
1093,Switzerland,2020-03-31,1.1661958989560355,22253
1094,Ukraine,2020-03-01,0.041256358707143385,1
1095,Ukraine,2020-03-02,0.05266892895950896,1
1096,Ukraine,2020-03-03,0.047157738331877974,1
