,Zone,Date,ConfirmedCases,CasesEstimation,ImportedRisk,ConfirmedCasesWeekLater,Population
543,Estonia,2020-02-09,0,0.00022457203035466212,0.0002263575559817,0,1326539
544,Estonia,2020-02-10,0,0.000128243668058905,0.0001284501542678,0,1326539
545,Estonia,2020-02-11,0,0.000139737390316973,0.0001404212547448,0,1326539
546,Estonia,2020-02-12,0,7.32740316926666e-05,7.38135016903e-05,0,1326539
547,Estonia,2020-02-13,0,0.00014553614927078728,0.00014657856617599998,0,1326539
548,Estonia,2020-02-14,0,0.0001617418125509355,0.0001626618670271,0,1326539
549,Estonia,2020-02-15,0,4.770098875593839e-05,4.82364558416e-05,0,1326539
550,Estonia,2020-02-16,0,0.0001033430364957381,0.0001043404659999,0,1326539
551,Estonia,2020-02-17,0,9.963095035697539e-05,9.97951467706e-05,0,1326539
552,Estonia,2020-02-18,0,0.00022737197345314028,0.00022875860787119998,0,1326539
553,Estonia,2020-02-19,0,0.00023611780209147195,0.00023754208655100002,0,1326539
554,Estonia,2020-02-20,0,0.00038371808147353204,0.000386546175336,1,1326539
555,Estonia,2020-02-21,0,0.00019873961337562424,0.0001998623640249,1,1326539
556,Estonia,2020-02-22,0,9.249305135348032e-05,9.30884273022e-05,1,1326539
557,Estonia,2020-02-23,0,0.000214208630938716,0.0002160029596844,1,1326539
558,Estonia,2020-02-24,0,0.00014007941248738337,0.00014061995719940001,1,1326539
559,Estonia,2020-02-25,0,0.00018306022049674944,0.00018497516937810002,2,1326539
560,Estonia,2020-02-26,0,0.0004729542221347446,0.00047655727605430004,2,1326539
561,Estonia,2020-02-27,1,0.0004523419946068365,0.00045568008351839996,3,1326539
562,Estonia,2020-02-28,1,0.00022155487467508497,0.0002261140327856,10,1326539
563,Estonia,2020-02-29,1,0.0011855692417894015,0.0011972236548676001,10,1326539
564,Estonia,2020-03-01,1,0.0036723160858789642,0.0037004049678572,10,1326539
565,Estonia,2020-03-02,1,0.005337196443624268,0.0053772948840654,10,1326539
566,Estonia,2020-03-03,2,0.010089905665304797,0.010192072512873001,12,1326539
567,Estonia,2020-03-04,2,0.008152076995775038,0.0082242966572878,16,1326539
568,Estonia,2020-03-05,3,0.022134989951382446,0.0223514046934313,16,1326539
569,Estonia,2020-03-06,10,0.02199010848028218,0.0221717861158434,79,1326539
570,Estonia,2020-03-07,10,0.036177317205198206,0.0365901811167446,115,1326539
571,Estonia,2020-03-08,10,0.026769241200209775,0.026969038875281,171,1326539
572,Estonia,2020-03-09,10,0.046257931275030424,0.0466091254509793,205,1326539
573,Estonia,2020-03-10,12,0.07081096990040796,0.0714362191276218,225,1326539
574,Estonia,2020-03-11,16,0.08081410001514767,0.08144486984721899,258,1326539
575,Estonia,2020-03-12,16,0.13938394990116737,0.1404757210989454,267,1326539
576,Estonia,2020-03-13,79,0.16781925009963594,0.1693193454377029,283,1326539
577,Estonia,2020-03-14,115,0.09380421599794464,0.0945310169987793,306,1326539
578,Estonia,2020-03-15,171,0.172202831772125,0.173339233871527,326,1326539
579,Estonia,2020-03-16,205,0.22014524138815195,0.2221213643535336,352,1326539
580,Estonia,2020-03-17,225,0.059454905370392996,0.0600328686031617,369,1326539
581,Estonia,2020-03-18,258,0.17536389532865646,0.178611409057087,404,1326539
582,Estonia,2020-03-19,267,0.1398903247739841,0.142259775829725,538,1326539
583,Estonia,2020-03-20,283,0.1182813939377244,0.1193259092197057,575,1326539
584,Estonia,2020-03-21,306,0.08629616303784554,0.0872615512962016,645,1326539
585,Estonia,2020-03-22,326,0.10357629294695986,0.1045168219383993,679,1326539
586,Estonia,2020-03-23,352,0.18194168903225258,0.1842114257256607,715,1326539
587,Estonia,2020-03-24,369,0.1131638100522544,0.1139957077489895,745,1326539
588,Estonia,2020-03-25,404,0.07441984992998893,0.0750573651175788,779,1326539
589,Estonia,2020-03-26,538,0.04365274831812855,0.043885877686468296,858,1326539
590,Estonia,2020-03-27,575,0.12491690949055617,0.12596038867444762,961,1326539
591,Estonia,2020-03-28,645,0.0005065422161020883,0.0005087915331759,1039,1326539
592,Estonia,2020-03-29,679,0.0005997778627246505,0.0006015514299377,1097,1326539
593,Estonia,2020-03-30,715,0.13967792856557185,0.1414287314007637,1108,1326539
594,Estonia,2020-03-31,745,0.17827991704353224,0.1799455846557169,1149,1326539
595,Finland,2020-02-01,1,0.005338679279584067,0.0052610870056569005,1,5540718
596,Finland,2020-02-02,1,0.007137743311181664,0.008419229130818,1,5540718
597,Finland,2020-02-03,1,0.010500074241571998,0.0083558165536964,1,5540718
598,Finland,2020-02-04,1,0.009569449618596909,0.0091864710822188,1,5540718
599,Finland,2020-02-05,1,0.008145540441613698,0.0096800860117102,1,5540718
600,Finland,2020-02-06,1,0.009607450659546372,0.0099659997720872,1,5540718
601,Finland,2020-02-07,1,0.004009629443267882,0.0020027053288197002,1,5540718
602,Finland,2020-02-08,1,0.0032824187874397064,0.0033532921437189997,1,5540718
603,Finland,2020-02-09,1,0.0010268235257237975,0.0010307591019839,1,5540718
604,Finland,2020-02-10,1,0.005088317902077112,0.002393485257257,1,5540718
605,Finland,2020-02-11,1,0.003788195456966041,0.0039063733011733,1,5540718
606,Finland,2020-02-12,1,0.0014790451876426037,0.0014959328452578,1,5540718
607,Finland,2020-02-13,1,0.003784186591807768,0.0039024943963238004,1,5540718
608,Finland,2020-02-14,1,0.0006161365834282485,0.0006223288638704,1,5540718
609,Finland,2020-02-15,1,0.0014332742558598292,0.0014533854812406,1,5540718
610,Finland,2020-02-16,1,0.0016365657612242295,0.0016542777829794998,1,5540718
611,Finland,2020-02-17,1,0.0013221630338685327,0.0013394313155798998,1,5540718
612,Finland,2020-02-18,1,0.0037114999157299077,0.0038788505958952,1,5540718
613,Finland,2020-02-19,1,0.0010062152604250803,0.0010149468757558,2,5540718
614,Finland,2020-02-20,1,0.0012704065695191467,0.0012855233576338,2,5540718
615,Finland,2020-02-21,1,0.0008253243538136867,0.0008373420501306,2,5540718
616,Finland,2020-02-22,1,0.003552571119735964,0.003711545133187,3,5540718
617,Finland,2020-02-23,1,0.0036915416158472382,0.0037448668735873,6,5540718
618,Finland,2020-02-24,1,0.0033849118786389923,0.0034307841916032,6,5540718
619,Finland,2020-02-25,1,0.004506807372882843,0.004529137037161599,6,5540718
620,Finland,2020-02-26,2,0.0034396879370268262,0.0034450888247049,6,5540718
621,Finland,2020-02-27,2,0.010609783382445595,0.0106780437364538,12,5540718
622,Finland,2020-02-28,2,0.014977336986252154,0.0151474006526087,15,5540718
623,Finland,2020-02-29,3,0.010998084487997065,0.0112423377120483,15,5540718
624,Finland,2020-03-01,6,0.033585919421156886,0.0336443338948114,23,5540718
625,Finland,2020-03-02,6,0.047187985450982274,0.047522652128444004,30,5540718
626,Finland,2020-03-03,6,0.05860279601721272,0.0591204062487043,40,5540718
627,Finland,2020-03-04,6,0.0977049004741938,0.0988500737780688,59,5540718
628,Finland,2020-03-05,12,0.13539871832295655,0.1366198137315666,59,5540718
629,Finland,2020-03-06,15,0.1874034503867347,0.1884944190263069,155,5540718
630,Finland,2020-03-07,15,0.23047353788463387,0.2335984869762194,225,5540718
631,Finland,2020-03-08,23,0.2915522342288817,0.2937668778960355,244,5540718
632,Finland,2020-03-09,30,0.4003960080483957,0.4017996274575009,277,5540718
633,Finland,2020-03-10,40,0.4744363288176062,0.4780791553362351,321,5540718
634,Finland,2020-03-11,59,0.7225110127432308,0.7286103285371756,336,5540718
635,Finland,2020-03-12,59,0.816272014262849,0.821337280093342,400,5540718
636,Finland,2020-03-13,155,1.0655466531909323,1.0687848616434692,450,5540718
637,Finland,2020-03-14,225,0.9702049379867341,0.980930607399509,523,5540718
638,Finland,2020-03-15,244,1.2817010753866196,1.289427595466033,626,5540718
639,Finland,2020-03-16,277,1.433592194310442,1.4415326258242476,700,5540718
640,Finland,2020-03-17,321,1.3065539287883112,1.3227534206607843,792,5540718
641,Finland,2020-03-18,336,1.4665311558147685,1.4821500861298589,880,5540718
642,Finland,2020-03-19,400,1.664347930848323,1.6718804356526715,958,5540718
643,Finland,2020-03-20,450,1.7079874496314387,1.7272866535434361,1041,5540718
644,Finland,2020-03-21,523,1.5225613053777614,1.5511894107384374,1167,5540718
645,Finland,2020-03-22,626,1.2357467808839417,1.2451772873041418,1240,5540718
646,Finland,2020-03-23,700,0.6527388243452558,0.6556912629593933,1352,5540718
647,Finland,2020-03-24,792,1.171609814490171,1.1971313537776067,1418,5540718
648,Finland,2020-03-25,880,1.0914372192295394,1.1060541423696026,1446,5540718
649,Finland,2020-03-26,958,1.3430393646722427,1.3557050765825822,1518,5540718
650,Finland,2020-03-27,1041,1.259678627771883,1.273748038796747,1615,5540718
651,Finland,2020-03-28,1167,1.17587424298921,1.193359809248088,1882,5540718
652,Finland,2020-03-29,1240,0.9104364487600151,0.9159037420550595,1927,5540718
653,Finland,2020-03-30,1352,1.1488043158435453,1.1501875056426414,2176,5540718
654,Finland,2020-03-31,1418,1.4736931654473344,1.485203051482336,2308,5540718
655,France,2020-02-01,6,0.01565600738261774,0.013274672476131401,11,65273512
656,France,2020-02-02,6,0.004158866258527286,0.0036745110645176,11,65273512
657,France,2020-02-03,6,0.015245414734769185,0.013663307099642101,11,65273512
658,France,2020-02-04,6,0.008217286837679246,0.0081430122440017,11,65273512
659,France,2020-02-05,6,0.010834712633458246,0.0109504706468509,11,65273512
660,France,2020-02-06,6,0.020511387472945328,0.0209273263357472,11,65273512
661,France,2020-02-07,6,0.007904216634187486,0.0079578417466552,11,65273512
662,France,2020-02-08,11,0.0160442342263373,0.0163640833858519,12,65273512
663,France,2020-02-09,11,0.01123887723485155,0.0110682265034863,12,65273512
664,France,2020-02-10,11,0.01294708301771294,0.0134717963634197,12,65273512
665,France,2020-02-11,11,0.007327045638887658,0.007366155189431799,12,65273512
666,France,2020-02-12,11,0.010166670519028184,0.0103030485083202,12,65273512
667,France,2020-02-13,11,0.016999865028207113,0.0174114511155221,12,65273512
668,France,2020-02-14,11,0.009567985722799204,0.0096319395105376,12,65273512
669,France,2020-02-15,12,0.015425376231926862,0.0159651967653015,12,65273512
670,France,2020-02-16,12,0.014237037247644475,0.0146242763307699,12,65273512
671,France,2020-02-17,12,0.014156174672398051,0.0145462168300271,12,65273512
672,France,2020-02-18,12,0.010672666299497625,0.0109007789986216,14,65273512
673,France,2020-02-19,12,0.015327295916693509,0.015903726968093,18,65273512
674,France,2020-02-20,12,0.009866457646136622,0.0099281635784056,38,65273512
675,France,2020-02-21,12,0.482531595736251,1.0047616914624518,57,65273512
676,France,2020-02-22,12,0.030999095792784218,0.0318647405927165,100,65273512
677,France,2020-02-23,12,0.05329911473702317,0.054107408739125305,130,65273512
678,France,2020-02-24,12,0.07612527568450775,0.0774757678399814,191,65273512
679,France,2020-02-25,14,0.07234940530024392,0.0727918006434144,204,65273512
680,France,2020-02-26,18,0.09542591124520217,0.09591138775825281,285,65273512
681,France,2020-02-27,38,0.1533963830760754,0.1538528267701271,377,65273512
682,France,2020-02-28,57,0.22976587808798898,0.2306877167901519,653,65273512
683,France,2020-02-29,100,0.24227654602448617,0.24428777351426528,949,65273512
684,France,2020-03-01,130,0.40095977590380255,0.4047071351682861,1126,65273512
685,France,2020-03-02,191,0.5183490745524104,0.5219935880040896,1209,65273512
686,France,2020-03-03,204,0.527450193368039,0.5285333791573485,1784,65273512
687,France,2020-03-04,285,0.681781294224006,0.6862442692814608,2281,65273512
688,France,2020-03-05,377,0.9505038794438986,0.9553098860063619,2281,65273512
689,France,2020-03-06,653,1.4166468391460623,1.4261496335073915,3661,65273512
690,France,2020-03-07,949,1.369584345092644,1.3807838538882966,4469,65273512
691,France,2020-03-08,1126,2.0347180043430755,2.050928124828839,4499,65273512
692,France,2020-03-09,1209,2.323528691796023,2.3394845869824166,6633,65273512
693,France,2020-03-10,1784,2.303641800878525,2.3153967150924393,7652,65273512
694,France,2020-03-11,2281,2.7689948857011366,2.7799952447927323,9043,65273512
695,France,2020-03-12,2281,3.19491845537463,3.206908761024379,10871,65273512
696,France,2020-03-13,3661,5.74912091037476,5.782921827062741,12612,65273512
697,France,2020-03-14,4469,4.431294950984844,4.46951837904232,14282,65273512
698,France,2020-03-15,4499,5.691498584197727,5.721272881077219,16018,65273512
699,France,2020-03-16,6633,6.494727982539564,6.530517038412054,19856,65273512
700,France,2020-03-17,7652,5.422150486246078,5.459658035196741,22304,65273512
701,France,2020-03-18,9043,5.246793256659667,5.277275836020066,25233,65273512
702,France,2020-03-19,10871,6.9253843018918175,6.963461159595626,29155,65273512
703,France,2020-03-20,12612,9.049624000981426,9.105641536240507,32964,65273512
704,France,2020-03-21,14282,5.571270676654262,5.610088321010235,37575,65273512
705,France,2020-03-22,16018,5.9401488455757665,5.983254292877778,40174,65273512
706,France,2020-03-23,19856,5.606279046046278,5.6452176752026135,44550,65273512
707,France,2020-03-24,22304,6.544144187865567,6.584971297560581,52128,65273512
708,France,2020-03-25,25233,7.086488287393681,7.119773065904076,56989,65273512
709,France,2020-03-26,29155,7.776403180603614,7.819381438545883,59105,65273512
710,France,2020-03-27,32964,7.3046956410928665,7.345416167098712,64338,65273512
711,France,2020-03-28,37575,5.559148818831773,5.594466269897919,68605,65273512
712,France,2020-03-29,40174,4.174202052730255,4.200218675657276,70478,65273512
713,France,2020-03-30,44550,5.9885563250056215,5.990010940966983,74390,65273512
714,France,2020-03-31,52128,9.56069186354091,9.599523978024655,78167,65273512
715,Germany,2020-02-01,8,0.0047955120546273435,0.0044934876430873,13,83783945
716,Germany,2020-02-02,10,0.0202771587919199,0.0189509546732122,14,83783945
717,Germany,2020-02-03,12,0.023704271114889455,0.0236769249457115,14,83783945
718,Germany,2020-02-04,12,0.026640967945746007,0.0250526455208009,16,83783945
719,Germany,2020-02-05,12,0.017208709323049905,0.0174111715603988,16,83783945
720,Germany,2020-02-06,12,0.029063915713257844,0.0292485540342996,16,83783945
721,Germany,2020-02-07,13,0.0242970467153735,0.0245628777193179,16,83783945
722,Germany,2020-02-08,13,0.03493689325832161,0.035415342745719,16,83783945
723,Germany,2020-02-09,14,0.01949419527724669,0.0201253494095293,16,83783945
724,Germany,2020-02-10,14,0.007705935402928034,0.0077650362620436,16,83783945
725,Germany,2020-02-11,16,0.023171397633149883,0.0238414553913221,16,83783945
726,Germany,2020-02-12,16,0.017228666702721614,0.0175017749737468,16,83783945
727,Germany,2020-02-13,16,0.02888475025612485,0.029891446667623802,16,83783945
728,Germany,2020-02-14,16,0.01667158005554168,0.0169386767575787,16,83783945
729,Germany,2020-02-15,16,0.028041692368043575,0.0291355367618787,16,83783945
730,Germany,2020-02-16,16,0.051500647758333074,0.0540634995798139,16,83783945
731,Germany,2020-02-17,16,0.013067487003344409,0.013157877325587701,16,83783945
732,Germany,2020-02-18,16,0.019129768502638825,0.0197017294651939,17,83783945
733,Germany,2020-02-19,16,0.03515965336901581,0.036784916924111004,27,83783945
734,Germany,2020-02-20,16,0.03544192760161566,0.036909131548673,46,83783945
735,Germany,2020-02-21,16,0.04119556752244953,0.0425666010451139,48,83783945
736,Germany,2020-02-22,16,0.04256823320096595,0.043628742510990595,79,83783945
737,Germany,2020-02-23,16,0.08080081372848012,0.08262995379857829,130,83783945
738,Germany,2020-02-24,16,0.10854126173548691,0.1099112285468221,159,83783945
739,Germany,2020-02-25,17,0.13810353743712114,0.1390886475589778,196,83783945
740,Germany,2020-02-26,27,0.2086652937404077,0.21093090470899178,262,83783945
741,Germany,2020-02-27,46,0.2716874254612017,0.27378823942787417,482,83783945
742,Germany,2020-02-28,48,0.3857930834783308,0.3822869159169566,670,83783945
743,Germany,2020-02-29,79,0.40049036714021474,0.4020597209904157,799,83783945
744,Germany,2020-03-01,130,0.6190719939439884,0.6234106152542109,1040,83783945
745,Germany,2020-03-02,159,0.7631936234735048,0.7682377149294451,1176,83783945
746,Germany,2020-03-03,196,0.9183849186921393,0.9169933894096371,1457,83783945
747,Germany,2020-03-04,262,1.2094742475388718,1.2159853731919739,1908,83783945
748,Germany,2020-03-05,482,1.5476026725510212,1.5551965497473237,2078,83783945
749,Germany,2020-03-06,670,2.1331305862224177,2.141731978703077,3675,83783945
750,Germany,2020-03-07,799,1.9083047961575357,1.9144656124230834,4585,83783945
751,Germany,2020-03-08,1040,2.809347055764315,2.8279291361265697,5795,83783945
752,Germany,2020-03-09,1176,3.5612646547786637,3.5792143645857983,7272,83783945
753,Germany,2020-03-10,1457,3.9842210208641937,4.0096472140655095,9257,83783945
754,Germany,2020-03-11,1908,5.475775833398135,5.499221764347446,12327,83783945
755,Germany,2020-03-12,2078,6.474979008054591,6.512679643205627,15320,83783945
756,Germany,2020-03-13,3675,10.289879455866178,10.331860747439299,19848,83783945
757,Germany,2020-03-14,4585,8.605024006125223,8.660221527704634,22213,83783945
758,Germany,2020-03-15,5795,11.412935647777374,11.498366110941273,24873,83783945
759,Germany,2020-03-16,7272,12.744638864605042,12.798264999637393,29056,83783945
760,Germany,2020-03-17,9257,12.13354672286061,12.202272540927217,32986,83783945
761,Germany,2020-03-18,12327,14.448383690665572,14.530147262046292,37323,83783945
762,Germany,2020-03-19,15320,16.716271912738847,16.80998173173859,43938,83783945
763,Germany,2020-03-20,19848,18.887642047054822,19.019056598157263,50871,83783945
764,Germany,2020-03-21,22213,13.850659262109113,13.959695715929001,57695,83783945
765,Germany,2020-03-22,24873,15.787400966207707,15.907678962365182,62095,83783945
766,Germany,2020-03-23,29056,11.916615522455611,11.946608682537097,66885,83783945
767,Germany,2020-03-24,32986,13.918154194302469,13.976184951752181,71808,83783945
768,Germany,2020-03-25,37323,14.84264438314791,14.945607197115004,77872,83783945
769,Germany,2020-03-26,43938,17.35150264325336,17.418841904970588,84794,83783945
770,Germany,2020-03-27,50871,18.563558244275217,18.634014033069896,91159,83783945
771,Germany,2020-03-28,57695,11.174038124269503,11.1548655545777,96092,83783945
772,Germany,2020-03-29,62095,14.332240266619833,14.479886204503797,100123,83783945
773,Germany,2020-03-30,66885,18.24538453271174,18.359289053077184,103374,83783945
774,Germany,2020-03-31,71808,21.32897386765682,21.456582563190793,107663,83783945
775,Greece,2020-02-01,0,0.001904898469951204,0.0017233626323855,0,10423056
776,Greece,2020-02-02,0,0.0005427214041265957,0.0005489952757718999,0,10423056
777,Greece,2020-02-03,0,0.0023751493364061733,0.0023051063354812,0,10423056
778,Greece,2020-02-04,0,0.0006052490269602754,0.0006121163646425,0,10423056
779,Greece,2020-02-05,0,0.0026999230866024647,0.0026273983413123998,0,10423056
780,Greece,2020-02-06,0,0.0005690936676872838,0.0005763503950408,0,10423056
781,Greece,2020-02-07,0,0.0009383083700736582,0.0009508515329894,0,10423056
782,Greece,2020-02-08,0,0.003201133183927544,0.0032178911070436,0,10423056
783,Greece,2020-02-09,0,0.0008593932980337961,0.0008705726454047001,0,10423056
784,Greece,2020-02-10,0,0.0010882543494133126,0.0011024060001077,0,10423056
785,Greece,2020-02-11,0,0.0008016809697794292,0.0008098570425121,0,10423056
786,Greece,2020-02-12,0,0.0008509926477660028,0.0008604982601153,0,10423056
787,Greece,2020-02-13,0,0.0013152701431378548,0.0013304260482369,0,10423056
788,Greece,2020-02-14,0,0.0013544399278360626,0.0013718019279782001,0,10423056
789,Greece,2020-02-15,0,0.0036202035710370902,0.0037811856679316,0,10423056
790,Greece,2020-02-16,0,0.0016038002151248466,0.0016263968758251,0,10423056
791,Greece,2020-02-17,0,0.001444716727247758,0.0014637031872366001,0,10423056
792,Greece,2020-02-18,0,0.0008044115013109109,0.0008138804953492,0,10423056
793,Greece,2020-02-19,0,0.0006996251300451452,0.000708040184845,1,10423056
794,Greece,2020-02-20,0,0.0007947578978287546,0.0008042736752429,3,10423056
795,Greece,2020-02-21,0,0.0021470900867346585,0.0021712780098029003,4,10423056
796,Greece,2020-02-22,0,0.0014145824644415871,0.0014342661157379,4,10423056
797,Greece,2020-02-23,0,0.006444559429447046,0.0065006439481632,7,10423056
798,Greece,2020-02-24,0,0.0017697774004794223,0.0017909155901967,7,10423056
799,Greece,2020-02-25,0,0.002052484391646498,0.0020737773645701,7,10423056
800,Greece,2020-02-26,1,0.01669553793097398,0.016590242038555098,9,10423056
801,Greece,2020-02-27,3,0.021162610628565268,0.021366184479307302,31,10423056
802,Greece,2020-02-28,4,0.036105525185171516,0.0364323160983256,45,10423056
803,Greece,2020-02-29,4,0.008670074909621323,0.0089267092887952,46,10423056
804,Greece,2020-03-01,7,0.051202020253709846,0.0515196226447011,73,10423056
805,Greece,2020-03-02,7,0.07774563893388844,0.0784831591697055,73,10423056
806,Greece,2020-03-03,7,0.08239440643116305,0.0831224160746407,89,10423056
807,Greece,2020-03-04,9,0.11797814620948174,0.1191525629876215,99,10423056
808,Greece,2020-03-05,31,0.13508353743611312,0.13635091024403762,99,10423056
809,Greece,2020-03-06,45,0.20970531906064718,0.21152800694820148,190,10423056
810,Greece,2020-03-07,46,0.23419425895532484,0.2366374791327487,228,10423056
811,Greece,2020-03-08,73,0.28927995222127323,0.29190741174520507,331,10423056
812,Greece,2020-03-09,73,0.3661247704142985,0.370106183328693,331,10423056
813,Greece,2020-03-10,89,0.3376104742270648,0.34096674564646345,387,10423056
814,Greece,2020-03-11,99,0.3829811979436742,0.3868894914741246,418,10423056
815,Greece,2020-03-12,99,0.42235128476505623,0.4264918218685273,418,10423056
816,Greece,2020-03-13,190,0.6217742028846238,0.6286936652989293,495,10423056
817,Greece,2020-03-14,228,0.6113492373703424,0.6189403017926076,530,10423056
818,Greece,2020-03-15,331,0.7828927964327601,0.7928229944674342,624,10423056
819,Greece,2020-03-16,331,0.7178461363101112,0.7269473823715539,695,10423056
820,Greece,2020-03-17,387,0.8494229090290054,0.859918101614316,743,10423056
821,Greece,2020-03-18,418,0.7631306477697422,0.771951915844052,821,10423056
822,Greece,2020-03-19,418,0.9988194695942074,1.0114303911084288,892,10423056
823,Greece,2020-03-20,495,1.30041641785327,1.316986375899055,966,10423056
824,Greece,2020-03-21,530,1.2860824841784393,1.3017763695418085,1061,10423056
825,Greece,2020-03-22,624,1.5181522030620638,1.5311463130912653,1156,10423056
826,Greece,2020-03-23,695,1.388275939522857,1.4063979089512568,1212,10423056
827,Greece,2020-03-24,743,1.0445617726443996,1.058490349540303,1314,10423056
828,Greece,2020-03-25,821,0.6521982070237197,0.6625452284409719,1415,10423056
829,Greece,2020-03-26,892,0.47501802836442325,0.4823657191777838,1544,10423056
830,Greece,2020-03-27,966,0.5891302951149328,0.5975067160461482,1613,10423056
831,Greece,2020-03-28,1061,0.3862564460242951,0.3913970361496126,1673,10423056
832,Greece,2020-03-29,1156,0.3789044131730513,0.3679195745239433,1735,10423056
833,Greece,2020-03-30,1212,0.7518451596384892,0.7626343295911093,1755,10423056
834,Greece,2020-03-31,1314,0.788677237770041,0.7998599676137602,1832,10423056
835,Hungary,2020-02-01,0,0.00041968566627091186,0.00042315923245539997,0,9660350
836,Hungary,2020-02-02,0,0.0020856155333343045,0.0020789428640032,0,9660350
837,Hungary,2020-02-03,0,0.004283804124045706,0.0039185923680044,0,9660350
838,Hungary,2020-02-04,0,0.0009006767226887486,0.0009084507710304,0,9660350
839,Hungary,2020-02-05,0,0.0026640744247076096,0.0025881191763538,0,9660350
840,Hungary,2020-02-06,0,0.001110461377407809,0.001121040572907,0,9660350
841,Hungary,2020-02-07,0,0.0012674910037536115,0.0012787874141645,0,9660350
