Zone,Date,ConfirmedCasesWeekLater,Origin,NumPassengers,OriginConfirmed,OriginPopulation,ImportedRisk
Belgium,2020-03-07,689,Germany,2235.119999999999,799,83783945,0.02139284275578443
Belgium,2020-03-07,689,Greece,343.71000000000004,46,10423056,0.0015417375968843857
Belgium,2020-03-07,689,Hungary,426.79,4,9660350,0.00017829118286661044
Belgium,2020-03-07,689,Iceland,99.83,50,341250,0.012785297930842123
Belgium,2020-03-07,689,Ireland,487.76,18,4937796,0.001788591639347473
Belgium,2020-03-07,689,Italy,2789.21,5883,60461828,0.26911810421080845
Belgium,2020-03-07,689,Latvia,107.2,1,1886202,0.00005750927841595131
Belgium,2020-03-07,689,Malta,219.76,3,441539,0.0015153568851147775
Belgium,2020-03-07,689,Moldova,100.5,0,4033963,0.0
Belgium,2020-03-07,689,Netherlands,335.67,188,17134873,0.003688394204465927
Belgium,2020-03-07,689,North Macedonia,100.5,3,2083380,0.00014665320788028195
Belgium,2020-03-07,689,Norway,285.42,147,5421242,0.007820828078802125
Belgium,2020-03-07,689,Poland,627.7900000000001,5,37846605,0.00008365351571765363
Belgium,2020-03-07,689,Portugal,1502.1399999999999,20,10196707,0.0029121182184886165
Belgium,2020-03-07,689,Romania,682.0600000000001,9,19237682,0.0003232185791944816
Belgium,2020-03-07,689,Slovenia,100.5,7,2078932,0.00034090304866813315
Belgium,2020-03-07,689,Spain,5700.360000000003,500,46754783,0.061856192242377366
Belgium,2020-03-07,689,Sweden,332.99,179,10099270,0.005574926204001
Belgium,2020-03-07,689,Switzerland,743.03,268,8654618,0.023125095954940247
Belgium,2020-03-07,689,Ukraine,238.52,1,43733759,0.000005535057881156248
Belgium,2020-03-07,689,United Kingdom,1868.6299999999999,428,67886004,0.011686753390124004
Belgium,2020-03-08,886,Austria,534.66,104,9006400,0.0062196625504469675
Belgium,2020-03-08,886,Bulgaria,243.21,4,6948445,0.00014188175283548694
Belgium,2020-03-08,886,Croatia,233.16,12,4105268,0.0006889194172055907
Belgium,2020-03-08,886,Czechia,302.84,31,10708982,0.0008818452885870398
Belgium,2020-03-08,886,Denmark,588.93,35,5792203,0.003583055868352126
Belgium,2020-03-08,886,Estonia,54.27,10,1326539,0.00041458394223393757
Belgium,2020-03-08,886,Finland,330.97999999999996,23,5540718,0.0013938629199002936
Belgium,2020-03-08,886,France,2105.8100000000004,1126,65273512,0.03657140005251312
Belgium,2020-03-08,886,Germany,2254.5499999999993,1040,83783945,0.028120052034437078
Belgium,2020-03-08,886,Greece,449.57,73,10423056,0.003198972861689196
Belgium,2020-03-08,886,Hungary,302.84,7,9660350,0.00022152340672406797
Belgium,2020-03-08,886,Iceland,261.3,50,341250,0.03897011826631864
Belgium,2020-03-08,886,Ireland,659.28,19,4937796,0.0025544768483077664
Belgium,2020-03-08,886,Italy,2615.0099999999998,7375,60461828,0.3216506837928152
Belgium,2020-03-08,886,Latvia,226.46,2,1886202,0.00024316582152545784
Belgium,2020-03-08,886,Lithuania,202.34,1,2722291,0.00007521051004302226
Belgium,2020-03-08,886,Malta,229.81,3,441539,0.0015846567426657581
Belgium,2020-03-08,886,Netherlands,310.21,265,17134873,0.004804654659491519
Belgium,2020-03-08,886,Norway,304.85,176,5421242,0.009994801324327104
Belgium,2020-03-08,886,Poland,1072.67,11,37846605,0.0003145781854054327
Belgium,2020-03-08,886,Portugal,1303.15,30,10196707,0.003882102708036954
Belgium,2020-03-08,886,Romania,801.32,15,19237682,0.0006324721967153755
Belgium,2020-03-08,886,Shandong,308.63599999999997,758,100470000,0.002473873150293829
Belgium,2020-03-08,886,Slovenia,83.08,16,2078932,0.000644144390312693
Belgium,2020-03-08,886,Spain,6601.510000000002,673,46754783,0.09539686731380137
Belgium,2020-03-08,886,Sweden,589.6,225,10099270,0.013273311015006308
Belgium,2020-03-08,886,Switzerland,1191.93,337,8654618,0.046631516469375855
Belgium,2020-03-08,886,Ukraine,238.52,1,43733759,0.000005535057881156248
Belgium,2020-03-08,886,United Kingdom,2589.5499999999997,482,67886004,0.01846283940351768
Belgium,2020-03-09,1058,Albania,183.57999999999998,2,2877800,0.00004523210046016269
Belgium,2020-03-09,1058,Austria,737.0000000000001,131,9006400,0.01079805712770996
Belgium,2020-03-09,1058,Belarus,67.0,6,9449321,0.000043112003058023076
Belgium,2020-03-09,1058,Bosnia and Herzegovina,119.26,3,3280815,0.000110022831039556
Belgium,2020-03-09,1058,Bulgaria,307.53,4,6948445,0.0001794041998663595
Belgium,2020-03-09,1058,Croatia,166.16,12,4105268,0.0004900210083456556
Belgium,2020-03-09,1058,Czechia,766.4800000000001,31,10708982,0.002231927013591977
Belgium,2020-03-09,1058,Denmark,1205.33,90,5792203,0.018838288409491102
Belgium,2020-03-09,1058,Estonia,328.29999999999995,10,1326539,0.002506096073984209
Belgium,2020-03-09,1058,Finland,276.03999999999996,30,5540718,0.0015140860497989267
Belgium,2020-03-09,1058,France,2794.5699999999993,1209,65273512,0.05209942953468272
Belgium,2020-03-09,1058,Germany,2420.039999999999,1176,83783945,0.03412059773136356
Belgium,2020-03-09,1058,Greece,339.02,73,10423056,0.0024120321063891624
Belgium,2020-03-09,1058,Hungary,736.33,9,9660350,0.0006915599516671634
Belgium,2020-03-09,1058,Iceland,261.3,58,341250,0.045072012635918576
Belgium,2020-03-09,1058,Ireland,939.3399999999999,21,4937796,0.004019988047525467
Belgium,2020-03-09,1058,Italy,3303.100000000001,9172,60461828,0.5055833207777591
Belgium,2020-03-09,1058,Kosovo,0,0,1810366,0
Belgium,2020-03-09,1058,Latvia,214.4,6,1886202,0.0006901113021228866
Belgium,2020-03-09,1058,Lithuania,83.08,1,2722291,0.00003088113657395616
Belgium,2020-03-09,1058,Malta,219.76,3,441539,0.0015153568851147775
Belgium,2020-03-09,1058,Montenegro,119.26,0,628062,0.0
Belgium,2020-03-09,1058,Netherlands,321.6,321,17134873,0.0060344147955619185
Belgium,2020-03-09,1058,Norway,387.93,205,5421242,0.01479982832481722
Belgium,2020-03-09,1058,Poland,1155.08,16,37846605,0.0004926671672593631
Belgium,2020-03-09,1058,Portugal,1361.4399999999998,30,10196707,0.004061337935292881
Belgium,2020-03-09,1058,Romania,879.04,15,19237682,0.0006944590155476587
Belgium,2020-03-09,1058,Slovakia,119.26,3,5459643,0.00006611504754259069
Belgium,2020-03-09,1058,Slovenia,83.08,16,2078932,0.000644144390312693
Belgium,2020-03-09,1058,Spain,5814.930000000001,1073,46754783,0.13530155675335162
Belgium,2020-03-09,1058,Sweden,1122.25,326,10099270,0.036566736345315376
Belgium,2020-03-09,1058,Switzerland,1107.51,374,8654618,0.048098149893753245
Belgium,2020-03-09,1058,Ukraine,238.52,1,43733759,0.000005535057881156248
Belgium,2020-03-09,1058,United Kingdom,2712.16,629,67886004,0.02523082899911307
Belgium,2020-03-10,1243,Austria,665.98,182,9006400,0.013574422843852543
Belgium,2020-03-10,1243,Beijing,163.153,429,21540000,0.0034391376479970133
Belgium,2020-03-10,1243,Bulgaria,64.32,4,6948445,0.000037577905496729765
Belgium,2020-03-10,1243,Chongqing,145.483,576,31020000,0.0005576399552510911
Belgium,2020-03-10,1243,Croatia,99.16,14,4105268,0.000342685525335472
Belgium,2020-03-10,1243,Czechia,481.05999999999995,41,10708982,0.0018538324031701005
Belgium,2020-03-10,1243,Denmark,635.16,262,5792203,0.028916319928863787
Belgium,2020-03-10,1243,Estonia,201.0,12,1326539,0.00184259523232692
Belgium,2020-03-10,1243,Finland,472.34999999999997,40,5540718,0.00345436871864957
Belgium,2020-03-10,1243,France,2541.98,1784,65273512,0.06690273800003502
Belgium,2020-03-10,1243,Germany,3069.939999999999,1457,83783945,0.053622240290807185
Belgium,2020-03-10,1243,Greece,477.04,89,10423056,0.00414616538496296
Belgium,2020-03-10,1243,Hungary,302.84,9,9660350,0.00028507084273273283
Belgium,2020-03-10,1243,Ireland,664.64,34,4937796,0.004604755536058036
Belgium,2020-03-10,1243,Italy,2582.85,10149,60461828,0.4358402121394423
Belgium,2020-03-10,1243,Jiangxi,308.63599999999997,935,46480000,0.007006232323895087
Belgium,2020-03-10,1243,Latvia,214.4,8,1886202,0.0009201483923705654
Belgium,2020-03-10,1243,Lithuania,83.08,1,2722291,0.00003088113657395616
Belgium,2020-03-10,1243,Malta,119.26,5,441539,0.0013726227304512134
Belgium,2020-03-10,1243,Moldova,100.5,3,4033963,0.00007585244270540321
Belgium,2020-03-10,1243,Netherlands,294.8,382,17134873,0.006581900980321674
Belgium,2020-03-10,1243,North Macedonia,100.5,7,2083380,0.00034269656073514964
Belgium,2020-03-10,1243,Norway,330.98,400,5421242,0.0246383116823777
Belgium,2020-03-10,1243,Poland,710.2,22,37846605,0.0004168209488016257
Belgium,2020-03-10,1243,Portugal,1343.35,41,10196707,0.005347926940036172
Belgium,2020-03-10,1243,Romania,684.74,25,19237682,0.0009026909337386006
Belgium,2020-03-10,1243,Serbia,83.08,5,8737370,0.000048107977457194434
Belgium,2020-03-10,1243,Shanghai,308.63599999999997,344,24240000,0.004653757618211074
Belgium,2020-03-10,1243,Sichuan,145.483,539,83410000,0.0005576399552510911
Belgium,2020-03-10,1243,Slovenia,183.57999999999998,31,2078932,0.0027618187675827527
Belgium,2020-03-10,1243,Spain,4902.390000000001,1695,46754783,0.17834531462393308
Belgium,2020-03-10,1243,Sweden,991.6000000000001,424,10099270,0.042028308598335964
Belgium,2020-03-10,1243,Switzerland,880.3800000000001,491,8654618,0.05023323235945841
Belgium,2020-03-10,1243,Ukraine,238.52,1,43733759,0.000005543238747612738
Belgium,2020-03-10,1243,United Kingdom,3224.71,887,67886004,0.041611535607234656
Belgium,2020-03-10,1243,Yunnan,145.483,174,48300000,0.0005576399552510911
Belgium,2020-03-10,1243,Zhejiang,308.63599999999997,1215,57370000,0.007006232323895087
Belgium,2020-03-11,1486,Albania,64.32,12,2877800,0.00027219541346520704
Belgium,2020-03-11,1486,Austria,649.9,246,9006400,0.01789987742505721
Belgium,2020-03-11,1486,Belarus,50.92,9,9449321,0.0000492203240049422
Belgium,2020-03-11,1486,Bulgaria,243.21,7,6948445,0.0002488473488379868
Belgium,2020-03-11,1486,Croatia,150.07999999999998,19,4105268,0.0007018107381190693
Belgium,2020-03-11,1486,Czechia,493.78999999999996,91,10708982,0.004223578845593657
Belgium,2020-03-11,1486,Denmark,925.27,442,5792203,0.0655135398138977
Belgium,2020-03-11,1486,Estonia,328.29999999999995,16,1326539,0.004015776460130044
Belgium,2020-03-11,1486,Finland,516.57,59,5540718,0.0055733939147628525
Belgium,2020-03-11,1486,France,2763.0799999999995,2281,65273512,0.09454934959902078
Belgium,2020-03-11,1486,Germany,3251.509999999999,1908,83783945,0.07435724315109692
Belgium,2020-03-11,1486,Greece,558.78,99,10423056,0.005403993635302389
Belgium,2020-03-11,1486,Hungary,335.67,13,9660350,0.0004564076657926806
Belgium,2020-03-11,1486,Ireland,820.0799999999999,43,4937796,0.007185392535471673
Belgium,2020-03-11,1486,Italy,2879.66,12462,60461828,0.5874053575041983
Belgium,2020-03-11,1486,Latvia,333.66,10,1886202,0.001792621707461348
Belgium,2020-03-11,1486,Lithuania,83.08,3,2722291,0.00009264340827573913
Belgium,2020-03-11,1486,Malta,219.76,6,441539,0.0030351925326836714
Belgium,2020-03-11,1486,Netherlands,568.1600000000001,503,17134873,0.016717268710655604
Belgium,2020-03-11,1486,Norway,387.26,598,5421242,0.04309756912844373
Belgium,2020-03-11,1486,Poland,969.4900000000001,31,37846605,0.0008022923212737286
Belgium,2020-03-11,1486,Portugal,1281.7099999999998,59,10196707,0.007300322463723413
Belgium,2020-03-11,1486,Romania,844.8700000000001,45,19237682,0.0020071715653936636
Belgium,2020-03-11,1486,Shanghai,544.236,344,24240000,0.010347361598735613
Belgium,2020-03-11,1486,Slovakia,119.26,10,5459643,0.00022038348731777516
Belgium,2020-03-11,1486,Spain,5429.010000000002,2277,46754783,0.2675884375981828
Belgium,2020-03-11,1486,Sweden,896.4600000000002,620,10099270,0.05322122613010879
Belgium,2020-03-11,1486,Switzerland,1025.1000000000001,652,8654618,0.07761718625480157
Belgium,2020-03-11,1486,Ukraine,128.64,1,43733759,0.000002994030582722266
Belgium,2020-03-11,1486,United Kingdom,2409.3199999999993,1298,67886004,0.046253947890336426
Belgium,2020-03-11,1486,Zhejiang,308.63599999999997,1215,57370000,0.006742295014254803
Belgium,2020-03-12,1795,Albania,64.32,23,2877800,0.0005217078227067224
Belgium,2020-03-12,1795,Austria,668.6600000000001,302,9006400,0.022609297972982247
Belgium,2020-03-12,1795,Belarus,33.5,12,9449321,0.0000432395364516816
Belgium,2020-03-12,1795,Bulgaria,64.32,7,6948445,0.00006585852981871115
Belgium,2020-03-12,1795,Croatia,132.66,19,4105268,0.0006210432516440726
Belgium,2020-03-12,1795,Czechia,581.56,94,10708982,0.005142582046711809
Belgium,2020-03-12,1795,Denmark,1130.29,615,5792203,0.11549139324953837
Belgium,2020-03-12,1795,Estonia,166.83,16,1326539,0.002039138576609322
Belgium,2020-03-12,1795,Finland,431.47999999999996,59,5540718,0.004658418506383514
Belgium,2020-03-12,1795,France,3146.3199999999997,2281,65273512,0.11058043413025323
Belgium,2020-03-12,1795,Germany,3961.0399999999995,2078,83783945,0.09870820516596303
Belgium,2020-03-12,1795,Greece,462.97,99,10423056,0.0044777017888101255
Belgium,2020-03-12,1795,Hungary,468.99999999999994,13,9660350,0.0006381019703259683
Belgium,2020-03-12,1795,Iceland,391.95000000000005,103,341250,0.12023945987661935
Belgium,2020-03-12,1795,Ireland,552.0799999999999,43,4937796,0.004837642892040286
Belgium,2020-03-12,1795,Italy,2577.49,15113,60461828,0.6368402775090827
Belgium,2020-03-12,1795,Latvia,214.4,10,1886202,0.0011518854345133158
Belgium,2020-03-12,1795,Lithuania,202.34,3,2722291,0.00022596501142336725
Belgium,2020-03-12,1795,Luxembourg,6.7,19,625976,0.00020396398395917668
Belgium,2020-03-12,1795,Malta,219.76,6,441539,0.003030713221895627
Belgium,2020-03-12,1795,Netherlands,319.59,503,17134873,0.009400169534936394
Belgium,2020-03-12,1795,Norway,285.42,702,5421242,0.037288106587654433
Belgium,2020-03-12,1795,Poland,992.2700000000001,49,37846605,0.0012981659435626434
Belgium,2020-03-12,1795,Portugal,1365.46,59,10196707,0.007991411521404033
Belgium,2020-03-12,1795,Romania,534.6600000000001,49,19237682,0.00138420143449964
Belgium,2020-03-12,1795,Serbia,99.83,19,8737370,0.00021999189397913814
Belgium,2020-03-12,1795,Slovakia,119.26,16,5459643,0.0003526135735495462
Belgium,2020-03-12,1795,Slovenia,83.08,89,2078932,0.0035883468806449867
Belgium,2020-03-12,1795,Spain,5227.340000000002,2277,46754783,0.2573959908111998
Belgium,2020-03-12,1795,Sweden,938.6700000000001,771,10099270,0.0688483396437609
Belgium,2020-03-12,1795,Switzerland,1037.16,652,8654618,0.07851695445533498
Belgium,2020-03-12,1795,Ukraine,238.52,1,43733759,0.000005543238747612738
Belgium,2020-03-12,1795,United Kingdom,3355.36,1787,67886004,0.08642389096427003
Belgium,2020-03-13,2257,Albania,64.32,33,2877800,0.0007474325517872165
Belgium,2020-03-13,2257,Austria,679.38,504,9006400,0.038342875419513804
Belgium,2020-03-13,2257,Bosnia and Herzegovina,119.26,13,3280815,0.0004774702369564215
Belgium,2020-03-13,2257,Bulgaria,307.53,23,6948445,0.0010330987524620262
Belgium,2020-03-13,2257,Croatia,145.39,32,4105268,0.0011451136694703302
Belgium,2020-03-13,2257,Czechia,766.4800000000001,141,10708982,0.010155627747820332
Belgium,2020-03-13,2257,Denmark,797.3000000000001,801,5792203,0.11096799226152367
Belgium,2020-03-13,2257,Estonia,274.03,79,1326539,0.01653778405032245
Belgium,2020-03-13,2257,Finland,326.29,155,5540718,0.009245013810480106
Belgium,2020-03-13,2257,France,3215.999999999999,3661,65273512,0.1790365765779347
Belgium,2020-03-13,2257,Germany,3122.199999999999,3675,83783945,0.13757083661708194
Belgium,2020-03-13,2257,Greece,582.23,190,10423056,0.010806540470302025
Belgium,2020-03-13,2257,Hungary,605.68,19,9660350,0.0012033887655956256
Belgium,2020-03-13,2257,Iceland,261.3,134,341250,0.1042081803386679
Belgium,2020-03-13,2257,Ireland,891.1,90,4937796,0.01634760780535569
Belgium,2020-03-13,2257,Italy,2791.8900000000003,17660,60461828,0.8103769618556943
Belgium,2020-03-13,2257,Kosovo,0,0,1810366,0
Belgium,2020-03-13,2257,Latvia,446.21999999999997,17,1886202,0.004069499625880054
Belgium,2020-03-13,2257,Lithuania,83.08,6,2722291,0.00018528681221309035
Belgium,2020-03-13,2257,Luxembourg,6.03,34,625976,0.00032800457543280884
Belgium,2020-03-13,2257,Malta,229.81,12,441539,0.006338623907978496
Belgium,2020-03-13,2257,Montenegro,119.26,0,628062,0.0
Belgium,2020-03-13,2257,Netherlands,263.97999999999996,804,17134873,0.012405108863374086
Belgium,2020-03-13,2257,Norway,517.24,996,5421242,0.09587378750294959
Belgium,2020-03-13,2257,Poland,1191.2599999999998,68,37846605,0.002162087060880972
Belgium,2020-03-13,2257,Portugal,1424.42,112,10196707,0.015835618936223754
Belgium,2020-03-13,2257,Romania,850.23,89,19237682,0.003991892352718401
Belgium,2020-03-13,2257,Serbia,99.83,35,8737370,0.0004052482079895043
Belgium,2020-03-13,2257,Shanghai,544.236,346,24240000,0.008286039288205574
Belgium,2020-03-13,2257,Slovenia,83.08,141,2078932,0.005676517925063522
Belgium,2020-03-13,2257,Spain,5710.410000000003,5232,46754783,0.6392966885773085
Belgium,2020-03-13,2257,Sweden,1036.4900000000002,923,10099270,0.09391453050681561
Belgium,2020-03-13,2257,Switzerland,909.19,1139,8654618,0.12022602562499249
Belgium,2020-03-13,2257,Ukraine,128.64,3,43733759,0.000008982091741492256
Belgium,2020-03-13,2257,United Kingdom,2765.09,2266,67886004,0.09050356735338481
Belgium,2020-03-14,2815,Austria,223.11,655,9006400,0.01634616123578615
Belgium,2020-03-14,2815,Beijing,145.483,437,21540000,0.0031286062787714594
Belgium,2020-03-14,2815,Belarus,50.92,27,9449321,0.000147443043354883
Belgium,2020-03-14,2815,Bulgaria,12.73,41,6948445,0.00007611974664321864
Belgium,2020-03-14,2815,Czechia,321.6,189,10708982,0.005709462753864322
Belgium,2020-03-14,2815,Denmark,436.84,827,5792203,0.06276597933499478
Belgium,2020-03-14,2815,Finland,300.83,225,5540718,0.0123614262125765
Belgium,2020-03-14,2815,France,2091.0699999999993,4469,65273512,0.1386452137163202
Belgium,2020-03-14,2815,Germany,1575.8399999999997,4585,83783945,0.08661934099642829
Belgium,2020-03-14,2815,Greece,320.26,228,10423056,0.007127513061330635
Belgium,2020-03-14,2815,Hungary,403.34,30,9660350,0.0012646491648918116
Belgium,2020-03-14,2815,Ireland,526.62,129,4937796,0.01384847415356918
Belgium,2020-03-14,2815,Italy,236.51,21157,60461828,0.07694415798340959
Belgium,2020-03-14,2815,Jiangxi,308.63599999999997,935,46480000,0.007044149809110518
Belgium,2020-03-14,2815,Latvia,107.2,26,1886202,0.0014952408344277174
Belgium,2020-03-14,2815,Malta,119.26,18,441539,0.004934145688130727
Belgium,2020-03-14,2815,Moldova,100.5,12,4033963,0.00030385819277831323
Belgium,2020-03-14,2815,Netherlands,318.92,959,17134873,0.01787638567292468
Belgium,2020-03-14,2815,North Macedonia,100.5,14,2083380,0.0006843815580692696
Belgium,2020-03-14,2815,Norway,166.16,1090,5421242,0.03370554149524312
Belgium,2020-03-14,2815,Poland,1082.0500000000002,103,37846605,0.002971954285911695
Belgium,2020-03-14,2815,Portugal,1337.32,169,10196707,0.021814300251403632
Belgium,2020-03-14,2815,Romania,682.0600000000001,123,19237682,0.0044248061916499675
Belgium,2020-03-14,2815,Shanghai,308.63599999999997,353,24240000,0.00674229505322217
Belgium,2020-03-14,2815,Spain,5398.860000000003,6391,46754783,0.7449468612884141
Belgium,2020-03-14,2815,Sweden,339.69,994,10099270,0.03283239059497978
Belgium,2020-03-14,2815,Switzerland,628.46,1359,8654618,0.09914920352464812
Belgium,2020-03-14,2815,Ukraine,238.52,3,43733759,0.000016605173633239234
Belgium,2020-03-14,2815,United Kingdom,2188.89,2630,67886004,0.08359355281973357
Belgium,2020-03-14,2815,Zhejiang,617.2719999999999,1227,57370000,0.013786444862332688
Belgium,2020-03-15,3401,Austria,438.84999999999997,860,9006400,0.04221529858988991
Belgium,2020-03-15,3401,Bulgaria,243.21,51,6948445,0.0018103031251934147
Belgium,2020-03-15,3401,Croatia,132.66,49,4105268,0.0015992739351208887
Belgium,2020-03-15,3401,Czechia,202.34,253,10708982,0.004812799747346762
Belgium,2020-03-15,3401,Denmark,488.42999999999995,864,5792203,0.07335173017553626
Belgium,2020-03-15,3401,Finland,330.97999999999996,244,5540718,0.014787052794384779
